"ET_ID","Region_Nam","District_N","Ward_Name","region","district","ward"
3214,"Geita","Geita","Kalangalala","geita","geita","kalangalala"
3215,"Geita","Nyang'hwale","Shabaka","geita","nyang.hwale","shabaka"
3216,"Geita","Nyang'hwale","Busolwa","geita","nyang.hwale","busolwa"
3217,"Geita","Nyang'hwale","Kakura","geita","nyang.hwale","kakura"
3218,"Geita","Nyang'hwale","Nyugwa","geita","nyang.hwale","nyugwa"
3219,"Geita","Nyang'hwale","Bukwimba","geita","nyang.hwale","bukwimba"
3220,"Geita","Nyang'hwale","Kafita","geita","nyang.hwale","kafita"
3221,"Geita","Nyang'hwale","Kharumwa","geita","nyang.hwale","kharumwa"
3222,"Geita","Nyang'hwale","Izunya","geita","nyang.hwale","izunya"
3223,"Geita","Nyang'hwale","Mwingiro","geita","nyang.hwale","mwingiro"
3224,"Geita","Nyang'hwale","Nyabulanda","geita","nyang.hwale","nyabulanda"
3225,"Geita","Nyang'hwale","Nyang'hwale","geita","nyang.hwale","nyang.hwale"
3226,"Geita","Nyang'hwale","Nyijundu","geita","nyang.hwale","nyijundu"
3227,"Geita","Mbogwe","Nanda","geita","mbogwe","nanda"
3228,"Geita","Mbogwe","Ikobe","geita","mbogwe","ikobe"
3229,"Geita","Mbogwe","Lulembela","geita","mbogwe","lulembela"
3230,"Geita","Mbogwe","Ikunguigazi","geita","mbogwe","ikunguigazi"
3231,"Geita","Mbogwe","Isebya","geita","mbogwe","isebya"
3232,"Geita","Mbogwe","Ilolangulu","geita","mbogwe","ilolangulu"
3233,"Geita","Mbogwe","Mbogwe","geita","mbogwe","mbogwe"
3234,"Geita","Mbogwe","Mgemo","geita","mbogwe","mgemo"
3235,"Geita","Mbogwe","Ushirika","geita","mbogwe","ushirika"
3236,"Geita","Mbogwe","Nyasato","geita","mbogwe","nyasato"
3237,"Geita","Mbogwe","Lugunga","geita","mbogwe","lugunga"
3238,"Geita","Mbogwe","Nyakafulu","geita","mbogwe","nyakafulu"
3239,"Geita","Mbogwe","Bukandwe","geita","mbogwe","bukandwe"
3240,"Geita","Mbogwe","Ng'homolwa","geita","mbogwe","ng.homolwa"
3241,"Geita","Mbogwe","Masumbwe","geita","mbogwe","masumbwe"
3242,"Geita","Mbogwe","Iponya","geita","mbogwe","iponya"
3243,"Geita","Bukombe","Runzewe Mashariki","geita","bukombe","runzewe.mashariki"
3244,"Geita","Bukombe","Runzewe Magharibi","geita","bukombe","runzewe.magharibi"
3245,"Geita","Bukombe","Namonge","geita","bukombe","namonge"
3246,"Geita","Bukombe","Uyovu","geita","bukombe","uyovu"
3247,"Geita","Bukombe","Busonzo","geita","bukombe","busonzo"
3248,"Geita","Bukombe","Ng'anzo","geita","bukombe","ng.anzo"
3249,"Geita","Bukombe","Butinzya","geita","bukombe","butinzya"
3250,"Geita","Bukombe","Ushirombo","geita","bukombe","ushirombo"
3251,"Geita","Bukombe","Lyambamgongo","geita","bukombe","lyambamgongo"
3252,"Geita","Bukombe","Bukombe","geita","bukombe","bukombe"
3253,"Geita","Bukombe","Bugelenga","geita","bukombe","bugelenga"
3254,"Geita","Bukombe","Iyogelo","geita","bukombe","iyogelo"
3255,"Geita","Bukombe","Igulwa","geita","bukombe","igulwa"
3256,"Geita","Chato","Muganza","geita","chato","muganza"
3257,"Geita","Chato","Bwongera","geita","chato","bwongera"
3258,"Geita","Chato","Kigongo","geita","chato","kigongo"
3259,"Geita","Chato","Nyamirembe","geita","chato","nyamirembe"
3260,"Geita","Chato","Ichwankima","geita","chato","ichwankima"
3261,"Geita","Chato","Kachwamba","geita","chato","kachwamba"
3262,"Geita","Chato","Kasenga","geita","chato","kasenga"
3263,"Geita","Chato","Ilemela","geita","chato","ilemela"
3264,"Geita","Chato","Chato","geita","chato","chato"
3265,"Geita","Chato","Muungano","geita","chato","muungano"
3266,"Geita","Chato","Bwina","geita","chato","bwina"
3267,"Geita","Chato","Katende","geita","chato","katende"
3268,"Geita","Chato","Ilyamchele","geita","chato","ilyamchele"
3269,"Geita","Chato","Bukome","geita","chato","bukome"
3270,"Geita","Chato","Buziku","geita","chato","buziku"
3271,"Geita","Chato","Nyarutembo","geita","chato","nyarutembo"
3272,"Geita","Chato","Makurugusi","geita","chato","makurugusi"
3273,"Geita","Chato","Buseresere","geita","chato","buseresere"
3274,"Geita","Chato","Butengorumasa","geita","chato","butengorumasa"
3275,"Geita","Chato","Iparamasa","geita","chato","iparamasa"
3276,"Geita","Chato","Bwanga","geita","chato","bwanga"
3277,"Geita","Chato","Bwera","geita","chato","bwera"
3278,"Kaskazini Unguja","Kaskazini A","Mkokotoni","kaskazini.unguja","kaskazini.a","mkokotoni"
3279,"Kaskazini Unguja","Kaskazini A","Mto wa Pwani","kaskazini.unguja","kaskazini.a","mto.wa.pwani"
3280,"Kaskazini Unguja","Kaskazini A","Pale","kaskazini.unguja","kaskazini.a","pale"
3281,"Kaskazini Unguja","Kaskazini A","Kivunge","kaskazini.unguja","kaskazini.a","kivunge"
3282,"Kaskazini Unguja","Kaskazini A","Tumbatu Gomani","kaskazini.unguja","kaskazini.a","tumbatu.gomani"
3283,"Kaskazini Unguja","Kaskazini A","Jongowe","kaskazini.unguja","kaskazini.a","jongowe"
3284,"Kaskazini Unguja","Kaskazini A","Mkwajuni","kaskazini.unguja","kaskazini.a","mkwajuni"
3285,"Kaskazini Unguja","Kaskazini A","Kibeni","kaskazini.unguja","kaskazini.a","kibeni"
3286,"Kaskazini Unguja","Kaskazini A","Muwange","kaskazini.unguja","kaskazini.a","muwange"
3287,"Kaskazini Unguja","Kaskazini A","Pitanazako","kaskazini.unguja","kaskazini.a","pitanazako"
3288,"Kaskazini Unguja","Kaskazini A","Potowa","kaskazini.unguja","kaskazini.a","potowa"
3289,"Kaskazini Unguja","Kaskazini A","Fukuchani","kaskazini.unguja","kaskazini.a","fukuchani"
3290,"Kaskazini Unguja","Kaskazini A","Kidoti","kaskazini.unguja","kaskazini.a","kidoti"
3291,"Kaskazini Unguja","Kaskazini A","Tazari","kaskazini.unguja","kaskazini.a","tazari"
3292,"Kaskazini Unguja","Kaskazini A","Kigunda","kaskazini.unguja","kaskazini.a","kigunda"
3293,"Kaskazini Unguja","Kaskazini A","Nungwi","kaskazini.unguja","kaskazini.a","nungwi"
3294,"Kaskazini Unguja","Kaskazini A","Matemwe","kaskazini.unguja","kaskazini.a","matemwe"
3295,"Kaskazini Unguja","Kaskazini A","Kijini","kaskazini.unguja","kaskazini.a","kijini"
3296,"Kaskazini Unguja","Kaskazini A","Pwani Mchangani","kaskazini.unguja","kaskazini.a","pwani.mchangani"
3297,"Kaskazini Unguja","Kaskazini A","Gamba","kaskazini.unguja","kaskazini.a","gamba"
3298,"Kaskazini Unguja","Kaskazini A","Moga","kaskazini.unguja","kaskazini.a","moga"
3299,"Kaskazini Unguja","Kaskazini A","Chaani Masingini","kaskazini.unguja","kaskazini.a","chaani.masingini"
3300,"Kaskazini Unguja","Kaskazini A","Mcheza Shauri","kaskazini.unguja","kaskazini.a","mcheza.shauri"
3301,"Kaskazini Unguja","Kaskazini A","Chaani Kubwa","kaskazini.unguja","kaskazini.a","chaani.kubwa"
3302,"Kaskazini Unguja","Kaskazini A","Kikobweni","kaskazini.unguja","kaskazini.a","kikobweni"
3303,"Kaskazini Unguja","Kaskazini A","Bandamaji","kaskazini.unguja","kaskazini.a","bandamaji"
3304,"Kaskazini Unguja","Kaskazini A","Kinyasini","kaskazini.unguja","kaskazini.a","kinyasini"
3305,"Kaskazini Unguja","Kaskazini A","Kandwi","kaskazini.unguja","kaskazini.a","kandwi"
3306,"Kaskazini Unguja","Kaskazini A","Chutama","kaskazini.unguja","kaskazini.a","chutama"
3307,"Kaskazini Unguja","Kaskazini A","Kisongoni","kaskazini.unguja","kaskazini.a","kisongoni"
3308,"Kaskazini Unguja","Kaskazini A","Kilindi","kaskazini.unguja","kaskazini.a","kilindi"
3309,"Kaskazini Unguja","Kaskazini A","Kilimani","kaskazini.unguja","kaskazini.a","kilimani"
3310,"Kaskazini Unguja","Kaskazini A","Uvivini","kaskazini.unguja","kaskazini.a","uvivini"
3311,"Kaskazini Unguja","Kaskazini A","Kidombo","kaskazini.unguja","kaskazini.a","kidombo"
3312,"Kaskazini Unguja","Kaskazini A","Bwereu","kaskazini.unguja","kaskazini.a","bwereu"
3313,"Kaskazini Unguja","Kaskazini A","Kigomani","kaskazini.unguja","kaskazini.a","kigomani"
3314,"Kaskazini Unguja","Kaskazini B","Misufini","kaskazini.unguja","kaskazini.b","misufini"
3315,"Kaskazini Unguja","Kaskazini B","Makoba","kaskazini.unguja","kaskazini.b","makoba"
3316,"Kaskazini Unguja","Kaskazini B","Mangapwani","kaskazini.unguja","kaskazini.b","mangapwani"
3317,"Kaskazini Unguja","Kaskazini B","Fujoni","kaskazini.unguja","kaskazini.b","fujoni"
3318,"Kaskazini Unguja","Kaskazini B","Kiomba Mvua","kaskazini.unguja","kaskazini.b","kiomba.mvua"
3319,"Kaskazini Unguja","Kaskazini B","Donge  Mchangani","kaskazini.unguja","kaskazini.b","donge.mchangani"
3320,"Kaskazini Unguja","Kaskazini B","Mkadini","kaskazini.unguja","kaskazini.b","mkadini"
3321,"Kaskazini Unguja","Kaskazini B","Zingwe Zingwe","kaskazini.unguja","kaskazini.b","zingwe.zingwe"
3322,"Kaskazini Unguja","Kaskazini B","Kitope","kaskazini.unguja","kaskazini.b","kitope"
3323,"Kaskazini Unguja","Kaskazini B","Mahonda","kaskazini.unguja","kaskazini.b","mahonda"
3324,"Kaskazini Unguja","Kaskazini B","Mnyimbi","kaskazini.unguja","kaskazini.b","mnyimbi"
3325,"Kaskazini Unguja","Kaskazini B","Donge Mtambile","kaskazini.unguja","kaskazini.b","donge.mtambile"
3326,"Kaskazini Unguja","Kaskazini B","Kinduni","kaskazini.unguja","kaskazini.b","kinduni"
3327,"Kaskazini Unguja","Kaskazini B","Donge Karange","kaskazini.unguja","kaskazini.b","donge.karange"
3328,"Kaskazini Unguja","Kaskazini B","Donge Mbiji","kaskazini.unguja","kaskazini.b","donge.mbiji"
3329,"Kaskazini Unguja","Kaskazini B","Donge Kipange","kaskazini.unguja","kaskazini.b","donge.kipange"
3330,"Kaskazini Unguja","Kaskazini B","Donge Vijibweni","kaskazini.unguja","kaskazini.b","donge.vijibweni"
3331,"Kaskazini Unguja","Kaskazini B","Upenja","kaskazini.unguja","kaskazini.b","upenja"
3332,"Kaskazini Unguja","Kaskazini B","Kiwengwa","kaskazini.unguja","kaskazini.b","kiwengwa"
3333,"Kaskazini Unguja","Kaskazini B","Pangeni","kaskazini.unguja","kaskazini.b","pangeni"
3334,"Kaskazini Unguja","Kaskazini B","Kilombero","kaskazini.unguja","kaskazini.b","kilombero"
3335,"Kaskazini Unguja","Kaskazini B","Mgambo","kaskazini.unguja","kaskazini.b","mgambo"
3336,"Kaskazini Unguja","Kaskazini B","Muwanda","kaskazini.unguja","kaskazini.b","muwanda"
3337,"Kaskazini Unguja","Kaskazini B","Matetema","kaskazini.unguja","kaskazini.b","matetema"
3338,"Kaskazini Unguja","Kaskazini B","Kidanzini","kaskazini.unguja","kaskazini.b","kidanzini"
3339,"Kaskazini Unguja","Kaskazini B","Mbaleni","kaskazini.unguja","kaskazini.b","mbaleni"
3340,"Kaskazini Unguja","Kaskazini B","Mafufuni","kaskazini.unguja","kaskazini.b","mafufuni"
3341,"Kaskazini Unguja","Kaskazini B","Mkataleni","kaskazini.unguja","kaskazini.b","mkataleni"
3342,"Kaskazini Unguja","Kaskazini B","Njia ya Mtoni","kaskazini.unguja","kaskazini.b","njia.ya.mtoni"
3343,"Kusini Unguja","Kati","Dunga Bweni","kusini.unguja","kati","dunga.bweni"
3344,"Kusini Unguja","Kati","Ubago","kusini.unguja","kati","ubago"
3345,"Kusini Unguja","Kati","Kidimni","kusini.unguja","kati","kidimni"
3346,"Kusini Unguja","Kati","Machui","kusini.unguja","kati","machui"
3347,"Kusini Unguja","Kati","Kiboje Muembeshauri","kusini.unguja","kati","kiboje.muembeshauri"
3348,"Kusini Unguja","Kati","Miwani","kusini.unguja","kati","miwani"
3349,"Kusini Unguja","Kati","Kiboje Mkwajuni","kusini.unguja","kati","kiboje.mkwajuni"
3350,"Kusini Unguja","Kati","Ghana","kusini.unguja","kati","ghana"
3351,"Kusini Unguja","Kati","Koani","kusini.unguja","kati","koani"
3352,"Kusini Unguja","Kati","Mgeni Haji","kusini.unguja","kati","mgeni.haji"
3353,"Kusini Unguja","Kati","Uzini","kusini.unguja","kati","uzini"
3354,"Kusini Unguja","Kati","Mitakawani","kusini.unguja","kati","mitakawani"
3355,"Kusini Unguja","Kati","Tunduni","kusini.unguja","kati","tunduni"
3356,"Kusini Unguja","Kati","Bambi","kusini.unguja","kati","bambi"
3357,"Kusini Unguja","Kati","Pagali","kusini.unguja","kati","pagali"
3358,"Kusini Unguja","Kati","Umbuji","kusini.unguja","kati","umbuji"
3359,"Kusini Unguja","Kati","Mchangani","kusini.unguja","kati","mchangani"
3360,"Kusini Unguja","Kati","Dunga Kiembeni","kusini.unguja","kati","dunga.kiembeni"
3361,"Kusini Unguja","Kati","Ndijani Mseweni","kusini.unguja","kati","ndijani.mseweni"
3362,"Kusini Unguja","Kati","Jendele","kusini.unguja","kati","jendele"
3363,"Kusini Unguja","Kati","Chwaka","kusini.unguja","kati","chwaka"
3364,"Kusini Unguja","Kati","Marumbi","kusini.unguja","kati","marumbi"
3365,"Kusini Unguja","Kati","Uroa","kusini.unguja","kati","uroa"
3366,"Kusini Unguja","Kati","Pongwe","kusini.unguja","kati","pongwe"
3367,"Kusini Unguja","Kati","Jumbi","kusini.unguja","kati","jumbi"
3368,"Kusini Unguja","Kati","Tunguu","kusini.unguja","kati","tunguu"
3369,"Kusini Unguja","Kati","Binguni","kusini.unguja","kati","binguni"
3370,"Kusini Unguja","Kati","Cheju","kusini.unguja","kati","cheju"
3371,"Kusini Unguja","Kati","Bungi","kusini.unguja","kati","bungi"
3372,"Kusini Unguja","Kati","Unguja Ukuu Kaepwani","kusini.unguja","kati","unguja.ukuu.kaepwani"
3373,"Kusini Unguja","Kati","Kikungwi","kusini.unguja","kati","kikungwi"
3374,"Kusini Unguja","Kati","Uzi","kusini.unguja","kati","uzi"
3375,"Kusini Unguja","Kati","Ng'ambwa","kusini.unguja","kati","ng.ambwa"
3376,"Kusini Unguja","Kati","Charawe","kusini.unguja","kati","charawe"
3377,"Kusini Unguja","Kati","Ukongoroni","kusini.unguja","kati","ukongoroni"
3378,"Kusini Unguja","Kati","Michamvi","kusini.unguja","kati","michamvi"
3379,"Kusini Unguja","Kati","Mpapa","kusini.unguja","kati","mpapa"
3380,"Kusini Unguja","Kati","Unguja Ukuu Kaebona","kusini.unguja","kati","unguja.ukuu.kaebona"
3381,"Kusini Unguja","Kati","Ndijani Muembe Punda","kusini.unguja","kati","ndijani.muembe.punda"
3382,"Kusini Unguja","Kati","Tindini","kusini.unguja","kati","tindini"
3383,"Kusini Unguja","Kusini","Nganani","kusini.unguja","kusini","nganani"
3384,"Kusini Unguja","Kusini","Kijini","kusini.unguja","kusini","kijini"
3385,"Kusini Unguja","Kusini","Mzuri","kusini.unguja","kusini","mzuri"
3386,"Kusini Unguja","Kusini","Kajengwa","kusini.unguja","kusini","kajengwa"
3387,"Kusini Unguja","Kusini","Jambiani Kikadini","kusini.unguja","kusini","jambiani.kikadini"
3388,"Kusini Unguja","Kusini","Mtende","kusini.unguja","kusini","mtende"
3389,"Kusini Unguja","Kusini","Kibuteni","kusini.unguja","kusini","kibuteni"
3390,"Kusini Unguja","Kusini","Kizimkazi Dimbani","kusini.unguja","kusini","kizimkazi.dimbani"
3391,"Kusini Unguja","Kusini","Kizimkazi Mkunguni","kusini.unguja","kusini","kizimkazi.mkunguni"
3392,"Kusini Unguja","Kusini","Muyuni A","kusini.unguja","kusini","muyuni.a"
3393,"Kusini Unguja","Kusini","Muyuni B","kusini.unguja","kusini","muyuni.b"
3394,"Kusini Unguja","Kusini","Muyuni C","kusini.unguja","kusini","muyuni.c"
3395,"Kusini Unguja","Kusini","Pete","kusini.unguja","kusini","pete"
3396,"Kusini Unguja","Kusini","Muungoni","kusini.unguja","kusini","muungoni"
3397,"Kusini Unguja","Kusini","Paje","kusini.unguja","kusini","paje"
3398,"Kusini Unguja","Kusini","Jambiani Kibigija","kusini.unguja","kusini","jambiani.kibigija"
3399,"Kusini Unguja","Kusini","Bwejuu","kusini.unguja","kusini","bwejuu"
3400,"Kusini Unguja","Kusini","Kitogani","kusini.unguja","kusini","kitogani"
3401,"Kusini Unguja","Kusini","Kiongoni","kusini.unguja","kusini","kiongoni"
3402,"Kusini Unguja","Kusini","Tasani","kusini.unguja","kusini","tasani"
3403,"Kusini Unguja","Kusini","Dongwe","kusini.unguja","kusini","dongwe"
3404,"Mjini Magharibi","Magharibi","Mwera","mjini.magharibi","magharibi","mwera"
3405,"Mjini Magharibi","Magharibi","Mtoni","mjini.magharibi","magharibi","mtoni"
3406,"Mjini Magharibi","Magharibi","Bububu","mjini.magharibi","magharibi","bububu"
3407,"Mjini Magharibi","Magharibi","Chuini","mjini.magharibi","magharibi","chuini"
3408,"Mjini Magharibi","Magharibi","Kama","mjini.magharibi","magharibi","kama"
3409,"Mjini Magharibi","Magharibi","Mfenesini","mjini.magharibi","magharibi","mfenesini"
3410,"Mjini Magharibi","Magharibi","Mwakaje","mjini.magharibi","magharibi","mwakaje"
3411,"Mjini Magharibi","Magharibi","Fuoni Kibondeni","mjini.magharibi","magharibi","fuoni.kibondeni"
3412,"Mjini Magharibi","Magharibi","Kianga","mjini.magharibi","magharibi","kianga"
3413,"Mjini Magharibi","Magharibi","Dole","mjini.magharibi","magharibi","dole"
3414,"Mjini Magharibi","Magharibi","Kizimbani","mjini.magharibi","magharibi","kizimbani"
3415,"Mjini Magharibi","Magharibi","Mbuzini","mjini.magharibi","magharibi","mbuzini"
3416,"Mjini Magharibi","Magharibi","Bumbwisudi","mjini.magharibi","magharibi","bumbwisudi"
3417,"Mjini Magharibi","Magharibi","Maungani","mjini.magharibi","magharibi","maungani"
3418,"Mjini Magharibi","Magharibi","Shakani","mjini.magharibi","magharibi","shakani"
3419,"Mjini Magharibi","Magharibi","Kiembesamaki","mjini.magharibi","magharibi","kiembesamaki"
3420,"Mjini Magharibi","Magharibi","Chukwani","mjini.magharibi","magharibi","chukwani"
3421,"Mjini Magharibi","Magharibi","Fumba","mjini.magharibi","magharibi","fumba"
3422,"Mjini Magharibi","Magharibi","Bweleo","mjini.magharibi","magharibi","bweleo"
3423,"Mjini Magharibi","Magharibi","Dimani","mjini.magharibi","magharibi","dimani"
3424,"Mjini Magharibi","Magharibi","Kombeni","mjini.magharibi","magharibi","kombeni"
3425,"Mjini Magharibi","Magharibi","Mwanakwerekwe","mjini.magharibi","magharibi","mwanakwerekwe"
3426,"Mjini Magharibi","Magharibi","Mtopepo","mjini.magharibi","magharibi","mtopepo"
3427,"Mjini Magharibi","Magharibi","Magogoni","mjini.magharibi","magharibi","magogoni"
3428,"Mjini Magharibi","Magharibi","Mtoni Kidatu","mjini.magharibi","magharibi","mtoni.kidatu"
3429,"Mjini Magharibi","Magharibi","Mwanyanya","mjini.magharibi","magharibi","mwanyanya"
3430,"Mjini Magharibi","Magharibi","Fuoni Kijito Upele","mjini.magharibi","magharibi","fuoni.kijito.upele"
3431,"Mjini Magharibi","Magharibi","Tomondo","mjini.magharibi","magharibi","tomondo"
3432,"Mjini Magharibi","Magharibi","Welezo","mjini.magharibi","magharibi","welezo"
3433,"Mjini Magharibi","Magharibi","Mtufaani","mjini.magharibi","magharibi","mtufaani"
3434,"Mjini Magharibi","Magharibi","Sharifumsa","mjini.magharibi","magharibi","sharifumsa"
3435,"Mjini Magharibi","Magharibi","Kibweni","mjini.magharibi","magharibi","kibweni"
3436,"Mjini Magharibi","Magharibi","Kihinani","mjini.magharibi","magharibi","kihinani"
3437,"Mjini Magharibi","Magharibi","Mombasa","mjini.magharibi","magharibi","mombasa"
3438,"Mjini Magharibi","Magharibi","Kisauni","mjini.magharibi","magharibi","kisauni"
3439,"Mjini Magharibi","Magharibi","Melinne","mjini.magharibi","magharibi","melinne"
3440,"Mjini Magharibi","Magharibi","Pangawe","mjini.magharibi","magharibi","pangawe"
3441,"Mjini Magharibi","Magharibi","Kinuni","mjini.magharibi","magharibi","kinuni"
3442,"Mjini Magharibi","Magharibi","Nyamanzi","mjini.magharibi","magharibi","nyamanzi"
3443,"Mjini Magharibi","Mjini","Shangani","mjini.magharibi","mjini","shangani"
3444,"Mjini Magharibi","Mjini","Mkunazini","mjini.magharibi","mjini","mkunazini"
3445,"Mjini Magharibi","Mjini","Kiponda","mjini.magharibi","mjini","kiponda"
3446,"Mjini Magharibi","Mjini","Malindi","mjini.magharibi","mjini","malindi"
3447,"Mjini Magharibi","Mjini","Mchangani","mjini.magharibi","mjini","mchangani"
3448,"Mjini Magharibi","Mjini","Mlandege","mjini.magharibi","mjini","mlandege"
3449,"Mjini Magharibi","Mjini","Mwembeladu","mjini.magharibi","mjini","mwembeladu"
3450,"Mjini Magharibi","Mjini","Gulioni","mjini.magharibi","mjini","gulioni"
3451,"Mjini Magharibi","Mjini","Makadara","mjini.magharibi","mjini","makadara"
3452,"Mjini Magharibi","Mjini","Shaurimoyo","mjini.magharibi","mjini","shaurimoyo"
3453,"Mjini Magharibi","Mjini","Mwembe Makumbi","mjini.magharibi","mjini","mwembe.makumbi"
3454,"Mjini Magharibi","Mjini","Chumbuni","mjini.magharibi","mjini","chumbuni"
3455,"Mjini Magharibi","Mjini","Kwamtipura","mjini.magharibi","mjini","kwamtipura"
3456,"Mjini Magharibi","Mjini","Kilimahewa Juu","mjini.magharibi","mjini","kilimahewa.juu"
3457,"Mjini Magharibi","Mjini","Amani","mjini.magharibi","mjini","amani"
3458,"Mjini Magharibi","Mjini","Nyerere","mjini.magharibi","mjini","nyerere"
3459,"Mjini Magharibi","Mjini","Sebleni","mjini.magharibi","mjini","sebleni"
3460,"Mjini Magharibi","Mjini","Magomeni","mjini.magharibi","mjini","magomeni"
3461,"Mjini Magharibi","Mjini","Mpendae","mjini.magharibi","mjini","mpendae"
3462,"Mjini Magharibi","Mjini","Urusi","mjini.magharibi","mjini","urusi"
3463,"Mjini Magharibi","Mjini","Kilimani","mjini.magharibi","mjini","kilimani"
3464,"Mjini Magharibi","Mjini","Miembeni","mjini.magharibi","mjini","miembeni"
3465,"Mjini Magharibi","Mjini","Kikwajuni Juu","mjini.magharibi","mjini","kikwajuni.juu"
3466,"Mjini Magharibi","Mjini","Kikwajuni Bondeni","mjini.magharibi","mjini","kikwajuni.bondeni"
3467,"Mjini Magharibi","Mjini","Kisima Majongoo","mjini.magharibi","mjini","kisima.majongoo"
3468,"Mjini Magharibi","Mjini","Vikokotoni","mjini.magharibi","mjini","vikokotoni"
