fid,date,date.end,date.of.interview,date.final,country,region.final,district.final,ward.final,village.final,market.final,market.type,respondent.role,other.market.visited,number.markets.visited,trader,trade.pattern,gps.coordinates.of.the.market.final,unique.row.identifier.uuid.
1160724,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Muuzaji,0,0,0,NA,-8.8233885 36.2565151 273.8 4.8,3a79dfde-e837-11ec-9416-9440c9ab47f0
1160725,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Muuzaji,1,1,0,NA,-8.82341 36.256475 278.4 3.9,37d775e5-e837-11ec-9416-9440c9ab47f0
1160726,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Mfugaji,0,0,0,NA,-8.8234256 36.2564549 277.9 4.1,4741729b-e837-11ec-9416-9440c9ab47f0
1160727,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Dalali,1,5,1,Kununua na kuuza mifugo mnadani,-8.8234573 36.2564782 278.7 4.775,56c5ac07-e837-11ec-9416-9440c9ab47f0
1160728,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Mfugaji,0,0,0,NA,-8.8234567 36.2564767 279.2 3.9,5a81d3e4-e837-11ec-9416-9440c9ab47f0
1160729,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Muuzaji/mfugaji,1,2,0,NA,-8.823445 36.2564717 278.9 3.9,41260870-e837-11ec-9416-9440c9ab47f0
1160730,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Mnunuzi,1,3,1,Kununua kutoka katika minada mbalimbali kisha kupakia na kuwasafirisha kwenda katika mnada wa pugu DSM,-8.8232516 36.2564301 278.5 3.9,5020dd84-e837-11ec-9416-9440c9ab47f0
1160731,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Mnunuzi,1,2,1,Kunua minadani na kusafirisha kwenda DSM,-8.8232133 36.25642 278.7 3.9,3e00060e-e837-11ec-9416-9440c9ab47f0
1160732,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Mnunuzi,1,1,0,NA,-8.8231333 36.25648 273.4 4.3,4d3c6202-e837-11ec-9416-9440c9ab47f0
1160733,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Muuzaji,1,1,0,NA,-8.8230645 36.2563901 273.7 3.9,61283582-e837-11ec-9416-9440c9ab47f0
1160734,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Muuzaji,0,0,0,NA,-8.8230517 36.2563833 274.0 3.9,59980b68-e837-11ec-9416-9440c9ab47f0
1160735,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Muuzaji,0,0,0,NA,-8.82305 36.2563718 273.7 3.9,4819382a-e837-11ec-9416-9440c9ab47f0
1160736,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Mnunuzi,1,3,1,Kinunua na kusafirisha,-8.8230467 36.2563683 273.7 3.9,43913c61-e837-11ec-9416-9440c9ab47f0
1160737,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Dalali,1,2,1,Kununua kwa wafugaji majumbani kisha kuwauza minadani,-8.8230233 36.2563533 273.8 3.9,5fcf2716-e837-11ec-9416-9440c9ab47f0
1160738,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Mama lishe,0,0,0,NA,-8.8230183 36.2563517 273.8 3.9,3c81cf04-e837-11ec-9416-9440c9ab47f0
1160739,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Muuzaji,1,1,0,NA,-8.8230183 36.2563517 273.8 3.9,50adc9d1-e837-11ec-9416-9440c9ab47f0
1160740,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Muuzaji,0,0,0,NA,-8.8230083 36.2563417 273.9 3.9,561114ec-e837-11ec-9416-9440c9ab47f0
1160741,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Mnunuzi,1,4,1,"Kununua, kuuza na kuchinja",-8.8229927 36.256343 273.7 4.082,3cc08c4a-e837-11ec-9416-9440c9ab47f0
1160742,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Dalali,1,2,1,Kununua mifugo mnadani na Kisha kuiuza hapohapo,-8.82299 36.2563433 273.7 3.9,417faa24-e837-11ec-9416-9440c9ab47f0
1160743,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Muuzaji,0,0,0,NA,-8.8229683 36.256375 273.9 3.9,40bafef8-e837-11ec-9416-9440c9ab47f0
1160744,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Muuzaji,0,0,0,NA,-8.8225688 36.256269 276.6 4.971,52cf5c73-e837-11ec-9416-9440c9ab47f0
1160745,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Mnunuzi,0,0,0,NA,-8.8225695 36.2562682 276.6 4.873,45aec1ea-e837-11ec-9416-9440c9ab47f0
1160746,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Mnunuzi,1,4,1,Kununua mifugo minadani kuikusanya pamoja kisha kuosafirisha,-8.8226965 36.2564702 280.5 4.8,3b4999a2-e837-11ec-9416-9440c9ab47f0
1160747,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Mnunuzi,0,0,0,NA,-8.8225248 36.2565059 274.9 4.975,5367c209-e837-11ec-9416-9440c9ab47f0
1160748,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Muuzaji,1,3,0,NA,-8.8225283 36.2565017 275.2 3.9,4cbca1dc-e837-11ec-9416-9440c9ab47f0
1160749,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Dalali,1,3,1,Kununua na kuuza minadani,-8.8224853 36.2565144 274.8 4.948,616d9b62-e837-11ec-9416-9440c9ab47f0
1160750,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Mnunuzi,1,1,0,NA,-8.8224772 36.2566454 274.4 4.333,5a64a927-e837-11ec-9416-9440c9ab47f0
1160751,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Mnunuzi,1,4,1,Kununua na kuuza mifugo mnadani,-8.8224851 36.2566383 274.4 4.969,540eae21-e837-11ec-9416-9440c9ab47f0
1160767,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,lindi,nachingwea,ndomoni,ndomoni,ndomoni,1,Mnunuzi,1,2,1,Nanunua mifugo kutoka minadani na kuitunza nyumbani baadae nawauzia wafugaji na wachnjaji,-10.537466 38.8116995 297.185546875 3.977,357b5afe-e837-11ec-9416-9440c9ab47f0
1160768,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,lindi,nachingwea,ndomoni,ndomoni,ndomoni,1,Muuzaji,1,1,0,NA,-10.5374599 38.8116519 302.230712890625 4.406,4b53cdca-e837-11ec-9416-9440c9ab47f0
1160769,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,mtwara,masasi,mwena,chibwini,mwena,1,Muuzaji,1,2,0,NA,-10.5233 38.9287958 270.47296142578125 4.873,628571bc-e837-11ec-9416-9440c9ab47f0
1160779,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mfanyabiashara,1,2,1,Ananunua toka kwa wafugaji wanapofika kuuza mifugo yao na kuuza hapa hapa mnadani.,-9.13474 33.153645 1866.0 4.425,fa22e867-eb5b-11ec-9416-9440c9ab47f0
1160780,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mfugaji,0,0,0,NA,-9.1348067 33.1536266 1848.2 4.455,15aff65c-eb5c-11ec-9416-9440c9ab47f0
1160781,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mfanyabiashara,1,1,1,Ananunua mbuzi minadani anapeleka kuchinja Mlowo kwa ajili ya biashara ya nyama.,-9.1347062 33.1535647 1888.7 4.96,e8f64fe3-eb5b-11ec-9416-9440c9ab47f0
1160782,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mfugaji,0,0,0,NA,-9.1346415 33.1536883 1887.2 4.8,08ec0819-eb5c-11ec-9416-9440c9ab47f0
1160783,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mfugaji,0,0,0,NA,-9.1346418 33.1536528 1906.3 4.816,e67d1b46-eb5b-11ec-9416-9440c9ab47f0
1160784,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mfanyabiashara,1,1,1,Utaratibu wake ni kununua mbuzi na kondoo na kuwasafirisha kwenda Tunduma kuwauza kwa wafanyabiashara wanao uza nyama.,-9.1347261 33.1537371 1930.2 4.76,0ba84288-eb5c-11ec-9416-9440c9ab47f0
1160785,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Dalali,0,0,1,Ananunua mbuzi na kondoo kwa bei nafuu toka kwa wafugaji na kuwauzia wachuuzi wanaokuja kununua hapa mnadani.,-9.1346854 33.1537018 1859.7 4.96,fb092b42-eb5b-11ec-9416-9440c9ab47f0
1160786,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mfugaji,0,0,0,NA,-9.1346976 33.1539396 1930.5 4.82,150edb27-eb5c-11ec-9416-9440c9ab47f0
1160787,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mfugaji,0,0,0,NA,-9.1347492 33.1536674 1905.3829651225012 4.288,f1cb812a-eb5b-11ec-9416-9440c9ab47f0
1160788,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mfugaji,0,0,0,NA,-9.1347439 33.1536506 1907.9587834956217 4.698,0fe32a98-eb5c-11ec-9416-9440c9ab47f0
1160789,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mfugaji,0,0,0,NA,-9.1347511 33.1536449 1907.8327994848567 3.9,eb0d4211-eb5b-11ec-9416-9440c9ab47f0
1160790,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mfanyabiashara,0,0,1,"Hununua vijijini na kuja kuuza mnadani,au hukohuko vijijini",-9.1346803 33.1536963 1911.9220072561834 4.744,146e0fc2-eb5c-11ec-9416-9440c9ab47f0
1160791,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mfugaji,0,0,0,NA,-9.1347305 33.1536568 1893.2796699299356 4.288,154fa956-eb5c-11ec-9416-9440c9ab47f0
1160792,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mfugaji,0,0,0,NA,-9.1347285 33.153693 1906.859923503879 3.9,eb018215-eb5b-11ec-9416-9440c9ab47f0
1160793,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mnunuzi,0,0,0,NA,-9.1346645 33.1536812 1912.0255061142177 4.744,eb9862fc-eb5b-11ec-9416-9440c9ab47f0
1160794,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mfanyabiashara,1,1,1,Hununua  kwa wafugaji vijijini na kuleta mnadani pia hununua mnadani mbuzi anaowahitaji na kwenda kufuga,-9.1347038 33.1537311 1901.366461424284 4.288,ee5861ed-eb5b-11ec-9416-9440c9ab47f0
1160795,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mnunuzi,0,0,0,NA,-9.1348566 33.1538083 1883.0779603201152 3.9,f68d3347-eb5b-11ec-9416-9440c9ab47f0
1160796,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mfugaji,0,0,0,NA,-9.1347944 33.1538589 1895.4747120779575 4.362,ead59de2-eb5b-11ec-9416-9440c9ab47f0
1160797,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mfanyabiashara,0,0,1,Nanunua na kuchinja nyumbani,-9.1347523 33.1536493 1909.0037182345986 5.0,0e9586b0-eb5c-11ec-9416-9440c9ab47f0
1160798,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mfanyabiashara,0,0,1,Ni kuhudhuria kila za Alhamisi kununua mbuzi na  kondoo,-9.1348108 33.1537005 1892.470703125 4.873,eb8473a5-eb5b-11ec-9416-9440c9ab47f0
1160799,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mfanyabiashara,1,1,1,NA,-9.1348261 33.1537551 1903.776123046875 4.99,12d533cd-eb5c-11ec-9416-9440c9ab47f0
1160800,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mfugaji,0,0,0,NA,-9.1348215 33.1537611 1906.03369140625 4.873,07f53104-eb5c-11ec-9416-9440c9ab47f0
1160801,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mfanyabiashara,0,0,1,Kuw,-9.1348104 33.1537999 1878.05615234375 4.645,1123bc99-eb5c-11ec-9416-9440c9ab47f0
1160802,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mfanyabiashara,0,0,1,Nanunua mbuzi na kuuza,-9.13478 33.1537665 1886.90966796875 4.898,085a7fcc-eb5c-11ec-9416-9440c9ab47f0
1160803,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mfugaji,0,0,0,NA,-9.1347874 33.153763 1885.963134765625 4.744,08e056ce-eb5c-11ec-9416-9440c9ab47f0
1160804,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mfanyabiashara,0,0,1,Nanunua nje nauza mnadani,-9.1348421 33.1538475 1900.00048828125 4.873,11e2228b-eb5c-11ec-9416-9440c9ab47f0
1160805,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mfugaji,0,0,0,NA,-9.1348148 33.1536551 1898.4375 3.9,00dfed47-eb5c-11ec-9416-9440c9ab47f0
1160806,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mfugaji,0,0,1,Ni wakuuza,-9.1347393 33.1538036 1903.537109375 4.873,ef6063f7-eb5b-11ec-9416-9440c9ab47f0
1160807,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mfugaji,0,0,0,NA,-9.1348236 33.1537123 1891.55517578125 4.055,f52582e1-eb5b-11ec-9416-9440c9ab47f0
1160808,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mfugaji,0,0,0,NA,-9.1348746 33.1537405 1868.250244140625 4.272,ebfc4ff1-eb5b-11ec-9416-9440c9ab47f0
1160809,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mfanyabiashara,0,0,1,Kuwakusanya pamoja na kuwaswaga,-9.1348353 33.1537158 1881.571044921875 4.63,fb0c9cd1-eb5b-11ec-9416-9440c9ab47f0
1160810,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mfugaji,0,0,0,NA,-9.1348442 33.1538767 1916.37353515625 4.744,fd0b4c20-eb5b-11ec-9416-9440c9ab47f0
1160813,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mnunuzi,1,1,1,Nanunua mifugo minadani na kuiuza kwa wachinjaji na wafugaji,-9.1348061 33.1536804 1907.9635146781802 5.0,ef08ab91-eb5b-11ec-9416-9440c9ab47f0
1160814,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Muuzaji,1,1,0,NA,-9.13472 33.1536779 1917.4923990406096 5.0,fa92f00b-eb5b-11ec-9416-9440c9ab47f0
1160815,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Mnunuzi,0,0,0,NA,-9.1347055 33.1537659 1916.5656419778243 5.0,fb219ad0-eb5b-11ec-9416-9440c9ab47f0
1160816,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Muuzaji,1,1,1,Nanunua mifugo minadani na kuwauza kwenye minada na wafugaji na wachinjaji,-9.1347362 33.153704 1913.8383331531659 5.0,f162eeda-eb5b-11ec-9416-9440c9ab47f0
1160817,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Muuzaji,0,0,0,NA,-9.134684 33.1537297 1914.5969643220305 5.0,f029a4ee-eb5b-11ec-9416-9440c9ab47f0
1160818,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Muuzaji,0,0,0,NA,-9.1346426 33.153749 1913.5129900239408 5.0,138db0ec-eb5c-11ec-9416-9440c9ab47f0
1160819,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,songwe,mbozi,iyula,idiwili,idiwili,1,Muuzaji,0,0,0,NA,-9.1348041 33.1538563 1910.7850554334 5.0,f43bd731-eb5b-11ec-9416-9440c9ab47f0
1160843,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Dalali,1,4,1,"Ananunua mbuzi minadani na kuwapeleka nyumbani kwaa jili ya kuchinja na kufuga, wengine huwauza siku hiyo hiyo mnadani na wanyama wengine huwapeleka kuwauza minadani tarehe za minada husika zikifika",-8.82278 36.255525 285.7662000997202 4.7,3d7f8bdc-e837-11ec-9416-9440c9ab47f0
1160844,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Mnunuzi,0,0,0,NA,-8.822735 36.25558 244.14755184661587 4.8,43f57a8b-e837-11ec-9416-9440c9ab47f0
1160845,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Mnunuzi,1,1,0,NA,-8.8233052 36.2565947 262.832177690109 4.166,367c12ed-e837-11ec-9416-9440c9ab47f0
1160846,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Muuzaji,1,1,0,NA,-8.8236967 36.2561267 251.23496047609052 4.0,55e66fca-e837-11ec-9416-9440c9ab47f0
1160847,2022-06-08,2022-06-09,2022-06-09,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Dalali ( galagaja),0,0,0,NA,-8.8237 36.2561333 263.7016455773935 4.9,431a09cc-e837-11ec-9416-9440c9ab47f0
1160848,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Muuzaji,1,3,0,NA,-8.8237444 36.2562833 252.06723883672018 3.12,34d8c4a8-e837-11ec-9416-9440c9ab47f0
1160849,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Muuzaji,1,2,0,NA,-8.8237411 36.2563208 253.43650594107945 4.5,40924b47-e837-11ec-9416-9440c9ab47f0
1160850,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Dalali ( galagaja),1,5,1,"Ananunua wanyama minadani na kuwapeleka nyumbani kwaajili ya kufuga na kuchinja, wanyama wengine huwauza siku hiyo hiyo ya mnada husika na wanyama wengine huwapeleka kuwauza minadani tarehe za minada husika zikifika",-8.823715 36.2563567 263.6254415469551 4.8,5b53c25c-e837-11ec-9416-9440c9ab47f0
1160851,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Dalali (galagaja),1,5,1,"Ananunua wanyama minadani na kuwapeleka nyumbani kwaajili ya kufuga na kuchinja, wanyama wengine huwauza siku hiyo hiyo minadani na wengine huwauza kwenye minada mingine tarehe za minada husika zikifika.",-8.8236015 36.2566213 259.92068642409134 4.55,598b779d-e837-11ec-9416-9440c9ab47f0
1160852,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Mnunuzi,1,4,0,NA,-8.8236 36.2566183 258.27420151466345 3.7,5db8b884-e837-11ec-9416-9440c9ab47f0
1160853,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Mnunuzi,1,5,0,NA,-8.8235783 36.2565817 241.25904098038222 4.0,3f434998-e837-11ec-9416-9440c9ab47f0
1160854,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Mnunuzi,1,4,0,NA,-8.8235783 36.2565817 258.6740603185616 4.2,5b738bff-e837-11ec-9416-9440c9ab47f0
1160855,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Mnunuzi,1,3,0,NA,-8.8235991 36.2565485 258.12802274320927 4.766,63870669-e837-11ec-9416-9440c9ab47f0
1160856,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Mnunuzi,1,2,0,NA,-8.8235991 36.2565485 258.12802274320927 4.766,3766c83b-e837-11ec-9416-9440c9ab47f0
1160857,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Muuzaji,1,2,0,NA,-8.8233186 36.2563715 268.82994977537527 3.8,461c5d5a-e837-11ec-9416-9440c9ab47f0
1160858,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Dalali (galagaja),1,3,1,"Ananunua wanyama minadani na kuwapeleka nyumbani kwaajili ya kufuga na kuchinja, wanyama wengine huwauza minadani siku hiyo hiyo na wanyama wengine huwapeleka kuwauza minadani tarehe za minada husika zikifika",-8.8232722 36.2563552 277.96297308641414 2.02,56b71fbd-e837-11ec-9416-9440c9ab47f0
1160859,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Muuzaji,0,0,0,NA,-8.8232103 36.2564833 259.0637930808752 4.45,45f38af5-e837-11ec-9416-9440c9ab47f0
1160862,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Mnunuzi,1,3,0,NA,-8.8232245 36.256602 247.31240114736948 4.1,3899d060-e837-11ec-9416-9440c9ab47f0
1160863,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Dalali (galagaja),1,2,1,"Huwa ananunua wanyama minadani na kuwapeleka nyumbani kwaajili ya kufuga na kuchinja, wanyama wengine huwauza siku hiyo hiyo minadani, na wanyama wengine huwapeleka kuwauza minadani tarehe za minada husika zikifika.",-8.8232383 36.2565917 249.7968785986048 3.7,3d10091b-e837-11ec-9416-9440c9ab47f0
1160864,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Mnunuzi,0,0,0,NA,-8.8232517 36.2565817 254.87513845712837 4.4,5555ac7c-e837-11ec-9416-9440c9ab47f0
1160865,2022-06-08,2022-06-09,2022-06-08,2022-06-08,6,morogoro,ulanga,usangule,kiswago,salamiti,1,Muuzaji,1,2,0,NA,-8.823379 36.2564869 248.4253651171019 4.375,507b745c-e837-11ec-9416-9440c9ab47f0
1160888,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,lindi,nachingwea,ndomoni,ndomoni,ndomoni,1,Muuzaji na mnunuzi,1,1,1,Ananunua wanyama kutoka sehemu mbalimbali halafu anauza,-10.5375161 38.8116404 305.45660400390625 4.055,3534913e-e837-11ec-9416-9440c9ab47f0
1160889,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,lindi,nachingwea,ndomoni,ndomoni,ndomoni,1,Mfugaji na muuzaji,0,0,0,NA,-10.537495 38.8116358 301.9755859375 4.99,485cce04-e837-11ec-9416-9440c9ab47f0
1160891,2022-06-09,2022-06-09,2022-06-09,2022-06-09,6,mtwara,masasi,mwena,chibwini,mwena,1,Mfugaji na muuzaji,1,1,1,Alinunua mbuzi wengi kutoka Simiyu kwa lengo la biashara ila wakaumwa sana homa ya mapafu wakati wote,-10.5232824 38.9289064 265.330322265625 4.808,627c8e8c-e837-11ec-9416-9440c9ab47f0
1161004,2022-06-09,2022-06-10,2022-06-09,2022-06-09,6,lindi,nachingwea,ndomoni,ndomoni,ndomoni,1,Muuzaji,1,1,1,Anauza mbuzi na kondoo kwa wauza nyama,-10.5375665 38.8116093 311.0 5.0,67820044-e900-11ec-9416-9440c9ab47f0
1161005,2022-06-09,2022-06-10,2022-06-09,2022-06-09,6,lindi,nachingwea,ndomoni,ndomoni,ndomoni,1,Mnunuzi,1,1,1,Ananunua mbuzi na kondoo,-10.5375184 38.8116164 308.0 4.8,78b2dfba-e900-11ec-9416-9440c9ab47f0
1161007,2022-06-09,2022-06-10,2022-06-09,2022-06-09,6,mtwara,masasi,mwena,chibwini,mwena,1,Muuzaji,1,1,1,Anauza mbuzi,-10.5232548 38.9288103 259.0 5.0,60669920-e900-11ec-9416-9440c9ab47f0
1161093,2022-06-03,2022-06-10,2022-06-03,2022-06-03,6,katavi,mpanda,kabungu,minyagala,minyagala,1,Galagaja,0,0,0,NA,-6.4173845 30.7920741 1037.131836976028 4.639,8c5fa176-e900-11ec-9416-9440c9ab47f0
