"fid (see mrktc_idtable)","Unique Row ID","End time","Deviceid","Date","Country (see mrkta_lkpcountry)","Enumerator name (see mrkta_lkpenum)","Enter Password","Get selected staff current password","District/ Region (see mrkta_lkpregion)","Ward (see mrkta_lkpward)","Village","Date of interview","Interview code","Name of market","Type of market (see mrktc_lkpmrkt_type)","Respondent role","Gender of respondent (see mrktc_lkpresp_gender)","Respondent age (see mrktc_lkpresp_age)","13. Have you visited other markets to sell or buy sheep and goats in the past one month?","Number of other markets you have visited to sell or buy sheep and goats in the past one month","Researcher: Is this person a trader, meaning they buy and sell animals as a business?","14. What is your usual pattern of trading sheep and/or goats?","15. What are the main disease problems that you observe in the sheep and/or goats at this time?","16. Have you seen a disease with signs of nasal discharge, coughing, diarrhoea, eye discharge, sores in the mouth – in your own animals or someone else’s flock?","If yes, what is the local name of the disease?","Where did you see it?","When did you see it?","Did any animals die?","How many animals died?","What species died? (see mrktc_lkpdse_deathsspecies)","Other information?","Any other remarks?","GPS Coordinates of the market","Unique Row Identifier (UUID)"
"1222851","1","2022-10-19T18:53:29","352232112842391","2022-10-18T00:00:00","4","713182862","713182862","713182862","41","4105","Namelok","2022-10-18","20","Kimana","2","Seller","2","2","0","","0","","Orkipei,ormillo/coenurosis, enkirowuaj","1","","","","1","10","2","","","-2.8157006 37.5295191 1292.1728515625 4.094","44f6bdf1-4ff1-11ed-924d-040300000000"
"1222852","1","2022-10-19T18:54:44","352232112842391","2022-10-18T00:00:00","4","713182862","713182862","713182862","41","4105","Noomayianat","2022-10-18","21","Kimana","2","Seller","1","2","1","3","0","","Orkipei,enkirowuaj","0","","","","","","","","","-2.8156359 37.529536 1297.483154296875 3.9","358d03e1-4ff1-11ed-924d-040300000000"
"1222854","1","2022-10-19T19:04:55","352232112842391","2022-10-19T00:00:00","4","713182862","713182862","713182862","41","4107","Shurie","2022-10-19","01","Illasit","2","Seller","2","2","1","3","0","","Ormillo/coenurosis, orkipei, orkipei lenkorotik, eririi","1","Orkipei lenkitang`ata","Shurie","2022-08-01","1","5","2","","","-2.9599102 37.5766009 1512.185546875 4.824","225ad688-4ff1-11ed-924d-040300000000"
"1222855","1","2022-10-19T19:06:50","352232112842391","2022-10-19T00:00:00","4","713182862","713182862","713182862","41","4107","Nkama","2022-10-19","02","Illasit","2","Trader","1","2","1","4","1","Rombo to loitokitok then to kimana anything that remains he brings to illasit","Ormillo/coenurosis ,enado manyit","1","Olkipei lenkorotik","Nkama","2022-10-01","1","50","2","","","-2.9599207 37.5766043 1515.817626953125 4.824","1ab49c5f-4ff1-11ed-924d-040300000000"
"1222856","1","2022-10-19T19:09:44","352232112842391","2022-10-19T00:00:00","4","713182862","713182862","713182862","41","4107","Marlal","2022-10-19","3","Illasit","2","Trader","1","2","1","1","1","Buys illasit and sells in the same market or takes to kimana","Orkipei,","0","","","","","","","","","-2.9598678 37.5767043 1522.1143798828125 4.269","3b9214da-4ff1-11ed-924d-040300000000"
"1222857","1","2022-10-19T19:10:50","352232112842391","2022-10-19T00:00:00","4","713182862","713182862","713182862","41","4107","Illasit","2022-10-19","4","Illasit","2","Buyer","1","1","1","2","0","","Ormillo/coenurosis","1","Homa","Illasit","2022-10-01","0","","","","During the drought when it is dusty","-2.9598363 37.5766765 1520.002197265625 4.824","31fea8e7-4ff1-11ed-924d-040300000000"
"1222858","1","2022-10-19T19:12:38","352232112842391","2022-10-19T00:00:00","4","713182862","713182862","713182862","41","4107","Inkisachani","2022-10-19","5","Illasit","2","Trader","1","1","1","2","1","Buys from illasit to rombo then to kimana","Ormillo, orkipei,","1","Orkipei","Inkisachani","2022-10-01","0","","","","","-2.9598266 37.5768069 1540.9901123046875 4.759","46b4c8d7-4ff1-11ed-924d-040300000000"
"1223284","1","2022-10-20T11:08:23","collect:hBO4rPcSbOftpV7T","2022-10-20T00:00:00","4","710728986","710728986","710728986","43","4309","Kubweye","2022-10-20","25","Subakuria","3","Trader","1","1","1","2","1","Kehancha, Subakuria Ntimaru mabera, he probides water and feeds","He hasn`t observed any signs","1","He doesn`t know","Ikerege","","1","3","2","Diahrea, death","Vaccination of small stock before disease occurs, avail relevant drugs in the agrovets","-1.1727442 34.4403822 1525.0 4.5","591f2209-50ba-11ed-924d-040300000000"
"1223285","1","2022-10-20T11:09:30","collect:hBO4rPcSbOftpV7T","2022-10-20T00:00:00","4","710728986","710728986","710728986","43","4309","Kubweye","2022-10-20","26","Subakuria","3","Selling","1","3","1","3","0","","He hasn`t observed any signs","1","Aput","Nyarombo","2021-04-01","1","2","1","","Improve extension services, visits and vaccination of livestock before disease occurrence","-1.1726851 34.4404367 1523.0 4.65","606bd5e8-50ba-11ed-924d-040300000000"
"1223286","1","2022-10-20T11:13:45","collect:hBO4rPcSbOftpV7T","2022-10-20T00:00:00","4","710728986","710728986","710728986","43","4309","Kubweye","2022-10-20","27","Subakuria","3","Trader","1","2","1","2","1","Namba , Piny oyie, subakuria. He provides water and feeds","He hasn`t observed any signs","1","Doesn`t know","Subakuria","2022-03-01","1","1","2","","Vaccination, provision of extension services","-1.172725 34.4404 1540.4 4.7","69fe2c9e-50ba-11ed-924d-040300000000"
"1223287","1","2022-10-20T11:15:53","collect:hBO4rPcSbOftpV7T","2022-10-20T00:00:00","4","710728986","710728986","710728986","43","4309","Kubweye","2022-10-20","28","Subakuria","3","Selling","1","2","1","3","0","","Rough coat","1","Isiniabi","Mabera","2022-09-01","0","","","","Vaccination of the small stock against communicable diseases to avoid loses","-1.1726667 34.4403276 1504.2 4.55","7a7845c2-50ba-11ed-924d-040300000000"
"1223288","1","2022-10-20T11:17:36","collect:hBO4rPcSbOftpV7T","2022-10-20T00:00:00","4","710728986","710728986","710728986","43","4309","Kubweye","2022-10-20","29","Subakuria","3","Selling","1","2","1","2","0","","He has not observed any signs","1","He doesn`t know","Piny oyie","2021-04-01","0","","","","Vaccination of livestock to avoid loses","-1.1725508 34.4403165 1467.9 4.94","4d2d939a-50ba-11ed-924d-040300000000"
"1223289","1","2022-10-20T11:19:41","collect:hBO4rPcSbOftpV7T","2022-10-20T00:00:00","4","710728986","710728986","710728986","43","4309","Kubweye","2022-10-20","30","Subakuria","3","Selling","1","1","0","","0","","Emerciated","0","","","","","","","","","-1.172471 34.4402438 1461.4 4.54","555a62a7-50ba-11ed-924d-040300000000"
"1223290","1","2022-10-20T11:04:59","collect:pXd52Td9Ff1kxitK","2022-10-20T00:00:00","4","723790415","723790415","723790415","43","4309","Kubweye","2022-10-20","01","Suba Kuria","3","Buying and selling","2","2","1","2","1","Buys and sells at the very market and only move to the other markets with what has not been sold","Diarrhea, skin infections","0","","","","","","","","","-1.1727717 34.44034 1510.1 4.5","701e674c-50ba-11ed-924d-040300000000"
"1223291","1","2022-10-20T11:10:39","collect:pXd52Td9Ff1kxitK","2022-10-20T00:00:00","4","723790415","723790415","723790415","43","4309","Kubweye","2022-10-20","02","Suba Kuria","3","Buying and selling","2","2","1","3","1","Buys and sells at the very markets, keeps and fatten what has not been sold and sells at subsequent markets ","Diarrhea,  Skin infections","0","","","","","","","","Capital is needed to expand business","-1.17276 34.44043 1497.0 4.4","666846f0-50ba-11ed-924d-040300000000"
"1223293","1","2022-10-20T11:19:30","collect:pXd52Td9Ff1kxitK","2022-10-20T00:00:00","4","723790415","723790415","723790415","43","4309","Kubweye","2022-10-20","03","Suba Kuria","3","Buying and selling","1","1","1","2","1","Buys and sells at the very markets","Pneumonia,  Diarrhea","1","Don`t know","Iraha","","0","","","","Needs assistance in form of drugs ","-1.1726211 34.4403863 1494.3 4.141","65b02568-50ba-11ed-924d-040300000000"
"1223294","1","2022-10-20T11:26:42","collect:pXd52Td9Ff1kxitK","2022-10-20T00:00:00","4","723790415","723790415","723790415","43","4309","Kubweye","2022-10-20","04","Suba Kuria","3","Buying and selling","2","2","0","","1","Buys and sells at the very market, she is a teacher and only comes to the market on Sundays/holidays","Helminthosis, pneumonia in cold seasons","0","","","","","","","","Makes more money during the April and December holidays","-1.1727183 34.4404417 1503.4 3.9","5eb9a0c0-50ba-11ed-924d-040300000000"
"1223295","1","2022-10-20T11:32:35","collect:pXd52Td9Ff1kxitK","2022-10-20T00:00:00","4","723790415","723790415","723790415","43","4309","Kubweye","2022-10-20","05","Suba Kuria","3","Buying and selling","1","2","1","1","1","Buys and sells at the very market and only move to the other markets with what has not been sold","Pneumonia","0","","","","","","","","Need to be assisted with drugs","-1.17266 34.4403967 1503.4 5.0","6be98d8e-50ba-11ed-924d-040300000000"
"1223296","1","2022-10-20T11:35:18","collect:pXd52Td9Ff1kxitK","2022-10-20T00:00:00","4","723790415","723790415","723790415","43","4309","Kubweye","2022-10-20","06","Suba Kuria","3","Buying and selling","2","2","0","","1","Only buys and sells at this market","None","0","","","","","","","","","-1.1726293 34.4401134 1487.9 4.88","557ce27a-50ba-11ed-924d-040300000000"
"1223297","1","2022-10-20T10:57:24","352232112850311","2022-10-20T00:00:00","4","715038326","715038326","715038326","43","4309","Kubweye","2022-10-20","07","Suba Kuria","3","Buying and selling","1","1","1","1","1","Suba Kuria(Tertiary) and Namba(Secondary).","Diarrhoea,  Orf disease and Eye infections.","1","Don`t know","Komorege","2022-02-01","0","","","","Poor access to veterinary services.","-1.1726683 34.4403943 1478.7763387310931 4.824","5d355b6d-50ba-11ed-924d-040300000000"
"1223298","1","2022-10-20T10:57:42","352232112850311","2022-10-20T00:00:00","4","715038326","715038326","715038326","43","4309","Kubweye","2022-10-20","08","Suba Kuria","3","Selling","2","2","0","","0","","Worm infestation and Orf disease.","0","","","","","","","","","-1.1726349 34.4404475 1487.6824168043197 3.9","6de4b771-50ba-11ed-924d-040300000000"
"1223299","1","2022-10-20T11:05:20","352232112850311","2022-10-20T00:00:00","4","715038326","715038326","715038326","43","4309","Kubweye","2022-10-20","09","Suba Kuria","3","Buying and selling","1","2","1","3","1","Suba Kuria,  Namba,  piny Oyie and Giribe","Diarrhoea and coughing.","0","","","","","","","","Poor access to veterinary services.","-1.1725868 34.4404115 1473.2968701362818 4.645","709aeb63-50ba-11ed-924d-040300000000"
"1223300","1","2022-10-20T11:07:13","352232112850311","2022-10-20T00:00:00","4","715038326","715038326","715038326","43","4309","Kubweye","2022-10-20","10 ","Suba Kuria","3","Selling","1","2","0","","0","","Orf disease and Eye infections.","0","","","","","","","","Lack of veterinary services.","-1.1725812 34.4404176 1473.8975478530913 4.094","71b01f6d-50ba-11ed-924d-040300000000"
"1223301","1","2022-10-20T11:08:56","352232112850311","2022-10-20T00:00:00","4","715038326","715038326","715038326","43","4309","Kubweye","2022-10-20","11 ","Suba Kuria","3","Buying","2","2","1","1","0","","None","0","","","","","","","","Only visit the market when there is need.","-1.172588 34.4404367 1477.5250016379766 4.727","6334c9b8-50ba-11ed-924d-040300000000"
"1223302","1","2022-10-20T11:12:41","352232112850311","2022-10-20T00:00:00","4","715038326","715038326","715038326","43","4309","Kubweye","2022-10-20","12 ","Suba Kuria","3","Buying","1","3","1","3","1","Town to the market.","Orf disease,  worm infestation and Alopecia in sheep.","0","","","","","","","","Lack of access to veterinary services.","-1.1726255 34.4403585 1483.129006333407 4.094","471a08dc-50ba-11ed-924d-040300000000"
"1223362","1","2022-10-20T00:30:03","collect:pK881NFuqqgLEIZO","2022-10-18T00:00:00","4","724342821","724342821","724342821","41","4105","Eluai/Sompeti","2022-10-18","01","Kimana","3","Seller","1","2","1","2","0","","Eriri /S&G, sheep and Goat pox. , Olomilu","1","Ppr","Eluai/Sompeti village.my herd","2022-06-01","1","6","1","","","-2.8158514 37.5296437 1289.800048828125 4.208","67ca644f-50ba-11ed-924d-040300000000"
"1223363","1","2022-10-20T00:33:06","collect:pK881NFuqqgLEIZO","2022-10-18T00:00:00","4","724342821","724342821","724342821","41","4105","Olchoro","2022-10-18","02","Kimana","2","Seller","1","1","0","","0","","Olmilu ,Worms.","1","","Elchoro ./my herd","2022-09-01","1","11","3","","","-2.8157599 37.5295333 1305.4609375 4.97","560f3f84-50ba-11ed-924d-040300000000"
"1223364","1","2022-10-20T00:35:43","collect:pK881NFuqqgLEIZO","2022-10-18T00:00:00","4","724342821","724342821","724342821","41","4105","Embirika","2022-10-18","03","Kimana","2","Seller","1","2","1","1","0","","Olkipei/ccpp,  oromorochi/ (S&G) Sheep and Goat pox.","1","Enkirotik","Embirika","2022-08-01","1","4","1","","","-2.8157647 37.5295879 1305.6162109375 4.964","55bd4735-50ba-11ed-924d-040300000000"
"1223365","1","2022-10-20T00:37:42","collect:pK881NFuqqgLEIZO","2022-10-18T00:00:00","4","724342821","724342821","724342821","41","4105","Sompeti","2022-10-18","04","Kimana","2","Seller","1","1","1","2","0","","Olmilo.","1","Enkirotik","Sompeti./My herd","2022-07-01","","","","","","-2.8157816 37.5295903 1296.3038330078125 4.826","624a908c-50ba-11ed-924d-040300000000"
"1223366","1","2022-10-20T00:40:32","collect:pK881NFuqqgLEIZO","2022-10-18T00:00:00","4","724342821","724342821","724342821","41","4105","ilasit","2022-10-18","05","Kimana","2","Seller","1","2","1","3","0","","Worms,olmilo, Olntigana.(TBD)..Tick borne diseases.","1","Enkirok","ilasit","2022-02-01","1","5","1","","","-2.8157534 37.5295617 1301.3338623046875 3.892","4d1ded6a-50ba-11ed-924d-040300000000"
"1223367","1","2022-10-20T00:43:04","collect:pK881NFuqqgLEIZO","2022-10-18T00:00:00","4","724342821","724342821","724342821","41","4105","Ontuli","2022-10-18","06","Kimana","2","Seller","1","2","1","1","0","","Olmilu,Olkipei/ccpp","1","","Entule village../my Neighbour`s herd","2022-07-01","1","10","2","","","-2.8157518 37.5295534 1295.734619140625 4.823","5bca51e1-50ba-11ed-924d-040300000000"
"1223368","1","2022-10-20T00:45:36","collect:pK881NFuqqgLEIZO","2022-10-18T00:00:00","4","724342821","724342821","724342821","41","4105","Kimana","2022-10-18","07","Kimana","2","Seller","1","1","1","2","0","","Olmilu oldua..Emanciation,Worms","1","Enkirotik","Kimana./Village.. my community herd","2022-07-01","1","2","3","","","-2.8157703 37.5295336 1294.81298828125 4.756","74409f2f-50ba-11ed-924d-040300000000"
"1223370","1","2022-10-18T10:38:30","collect:pK881NFuqqgLEIZO","2022-10-18T00:00:00","4","724342821","724342821","724342821","41","4105","Rorika","2022-10-18","08","Kimana","2","Seller","1","2","0","","0","","Olkipei, Foot rot","1","Olodua","Rorika","2022-03-01","0","","","","","-2.8157679 37.5295819 1300.0662841796875 3.987","6cfbdd80-50ba-11ed-924d-040300000000"
"1223371","1","2022-10-19T21:25:07","collect:pK881NFuqqgLEIZO","2022-10-19T00:00:00","4","724342821","724342821","724342821","41","4107","Ilasit","2022-10-19","08","ilasit","2","Broker","1","2","1","2","1","None.(Broker)","Enkirotik,/Diarrhoea, Olkipei/ccpp, Olmilu","1","Enkirotik","ilasit/Village..Neighbour`s herd","2022-09-01","0","","","","","-2.9599776 37.5767455 1526.6083984375 4.906","59d7e560-50ba-11ed-924d-040300000000"
"1223375","1","2022-10-20T01:21:36","collect:pK881NFuqqgLEIZO","2022-10-18T00:00:00","4","724342821","724342821","724342821","41","4105","Merueshi","2022-10-18","11","Kimana","3","Seller","1","2","1","1","0","","Entiroti/Diarrhoea ,Ring worms infections","1","Enkirotik","Merueshi.Village..Brother`s herd","2022-08-01","1","12","3","","","-2.8156524 37.529423 1289.800048828125 4.644","7cf36213-50ba-11ed-924d-040300000000"
"1223376","1","2022-10-20T01:04:05","collect:pK881NFuqqgLEIZO","2022-10-18T00:00:00","4","724342821","724342821","724342821","41","4105","inkosuik","2022-10-18","10","Kimana","2","Seller","1","2","1","2","0","","Olkipe/ccpp, Olmilo, Enkoritk/ Diarrhoea","1","Olirobi","Enkoisuk/village /Neighbour`s herd","2022-08-01","1","25","3","","","-2.8156389 37.5294208 1289.800048828125 3.824","76ae73a6-50ba-11ed-924d-040300000000"
"1223377","1","2022-10-18T11:45:28","collect:pK881NFuqqgLEIZO","2022-10-18T00:00:00","4","724342821","724342821","724342821","41","4105","Ilasit","2022-10-18","13","Kimana","2","Buyer","1","1","0","","1","Buy and Sale in Kimana Market","Olmilu,Olkipei","1","Enkirotik","Kimana","2022-08-01","0","","","","","-2.8160063 37.5294503 1289.800048828125 8.968","7ca4730a-50ba-11ed-924d-040300000000"
"1223378","1","2022-10-20T01:12:58","collect:pK881NFuqqgLEIZO","2022-10-18T00:00:00","4","724342821","724342821","724342821","41","4105","Kimana","2022-10-18","14","Kimana","2","Broker","1","2","1","1","0","","Olmilu","1","Enkirotik","Kimana/home village..my herd.","2022-09-01","0","","","","","-2.8158311 37.5295016 1300.2694091796875 4.712","672b63ef-50ba-11ed-924d-040300000000"
"1223379","1","2022-10-20T12:18:09","collect:pK881NFuqqgLEIZO","2022-10-18T00:00:00","4","724342821","724342821","724342821","41","4105","Rombo","2022-10-18","10","Kimana","2","Trader","1","2","1","2","1","Buy at kimana..Sale in.kimana, Emali , and Sultan Markets.","Olmilu","1","Mavui na Wituuo","Makindu","2022-09-01","0","","","","","-2.8155758 37.5294379 1296.182373046875 4.925","650b5187-50ba-11ed-924d-040300000000"
"1223382","1","2022-10-20T12:18:52","collect:pK881NFuqqgLEIZO","2022-10-18T00:00:00","4","724342821","724342821","724342821","41","4105","Kimana","2022-10-18","08","Kimana","2","Seller","1","2","0","","0","","Olmilu","1","Can`t remember the Name","Village/kimana...seller herd","2022-09-01","1","5","3","","","-2.8157803 37.5294668 1293.204833984375 3.986","54980abb-50ba-11ed-924d-040300000000"
"1223385","1","2022-10-19T21:04:48","collect:pK881NFuqqgLEIZO","2022-10-19T00:00:00","4","724342821","724342821","724342821","41","4107","Olepolos","2022-10-19","06","ilasit","2","Seller","1","1","1","3","","","Liver flukes, olmilu.","1","Muaro","Olepolos./Seller Herd","2022-08-01","0","","","","","-2.9598785 37.5766268 1529.98046875 4.736","7843e626-50ba-11ed-924d-040300000000"
"1223386","1","2022-10-19T21:11:19","collect:pK881NFuqqgLEIZO","2022-10-19T00:00:00","4","724342821","724342821","724342821","41","4107","Kisajani","2022-10-19","07","ilasit","2","Seller","1","1","1","3","0","","Liver flukes,olkipei/ccpp","1","i dont Know","Kisajani./seller herd","2022-07-01","1","10","1","","","-2.959808 37.5766686 1515.00537109375 4.89","5ba86ddb-50ba-11ed-924d-040300000000"
"1223391","1","2022-10-19T20:59:25","collect:pK881NFuqqgLEIZO","2022-10-19T00:00:00","4","717825928","717825928","717825928","41","4107","Ndalala","2022-10-19","18","ilasit","2","Seller","1","1","1","1","0","","Olkipei /ccpp ,Olmilo  ,eririri/ sheep and Goat pox.","1","Enkirotik","Ndalala","2022-10-01","1","3","1","","","-2.959866 37.5767079 1554.82275390625 4.863","79627543-50ba-11ed-924d-040300000000"
"1223392","1","2022-10-19T20:56:23","collect:pK881NFuqqgLEIZO","2022-10-19T00:00:00","4","717825928","717825928","717825928","41","4107","Kuku","2022-10-19","19","Ilasit","2","Seller","1","1","1","2","0","","Olkipei/ccpp, oromorochi/(S&G) Sheep and Goat Pox","1","Enkirotik","Kuku/ Seller herd","2022-09-01","1","8","3","","","-2.9598306 37.5766739 1516.14208984375 4.887","77266722-50ba-11ed-924d-040300000000"
"1223393","1","2022-10-19T21:27:00","collect:pK881NFuqqgLEIZO","2022-10-19T00:00:00","4","724342821","724342821","724342821","41","4107","Ngama","2022-10-19","09","ilasit","2","Seller","1","1","1","2","0","","Olmilo, olkipei/ccpp, Oroilobi/Fmd.","1","Enkidoda","Rombo.my brothers herd","2022-09-01","1","18","3","","","-2.9599461 37.5767314 1529.396484375 4.75","67be9c2f-50ba-11ed-924d-040300000000"
"1223394","1","2022-10-20T00:13:19","collect:pK881NFuqqgLEIZO","2022-10-19T00:00:00","4","724342821","724342821","724342821","41","4107","Ngularo","2022-10-19","08","Rombo","2","Seller","1","2","1","2","","","Olkipei Emanciation","1","Forgot","Ngularo./My herd","2021-10-01","1","70","1","","","-2.9599827 37.5767262 1525.447265625 3.826","75e25681-50ba-11ed-924d-040300000000"
