"fid (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","1. What are the activities that you are doing in this market today? (see mrktc_lkpmrkt_actvty)","Unique Row Identifier (UUID)"
"1182542","1","1","3","62403e36-0a01-11ed-93e8-9440c9aa2200"
"1182543","1","1","3","90cceeb7-0a01-11ed-93e8-9440c9aa2200"
"1182552","1","1","2","90374ba3-0a01-11ed-93e8-9440c9aa2200"
"1182552","1","1","3","903758b0-0a01-11ed-93e8-9440c9aa2200"
"1182553","1","1","3","666ddbe3-0a01-11ed-93e8-9440c9aa2200"
"1183034","1","1","3","9e21ff53-0aca-11ed-93e8-9440c9aa2200"
"1183035","1","1","3","a01435b8-0aca-11ed-93e8-9440c9aa2200"
"1183036","1","1","2","9257952c-0aca-11ed-93e8-9440c9aa2200"
"1183037","1","1","2","b001f850-0aca-11ed-93e8-9440c9aa2200"
"1183038","1","1","3","aed00643-0aca-11ed-93e8-9440c9aa2200"
"1183039","1","1","2","8cb74d35-0aca-11ed-93e8-9440c9aa2200"
"1183040","1","1","2","8ee31a71-0aca-11ed-93e8-9440c9aa2200"
"1183041","1","1","3","b0d33e2c-0aca-11ed-93e8-9440c9aa2200"
"1183042","1","1","2","9aad748f-0aca-11ed-93e8-9440c9aa2200"
"1183043","1","1","3","95b113a8-0aca-11ed-93e8-9440c9aa2200"
"1183044","1","1","1","97757d7a-0aca-11ed-93e8-9440c9aa2200"
"1183045","1","1","3","a6f712ce-0aca-11ed-93e8-9440c9aa2200"
"1183046","1","1","1","9e8e1910-0aca-11ed-93e8-9440c9aa2200"
"1183047","1","1","1","9fd21a55-0aca-11ed-93e8-9440c9aa2200"
"1183048","1","1","1","9a77808f-0aca-11ed-93e8-9440c9aa2200"
"1183049","1","1","1","9a8a5857-0aca-11ed-93e8-9440c9aa2200"
"1183050","1","1","1","a2ef5d19-0aca-11ed-93e8-9440c9aa2200"
"1183051","1","1","3","a19a13db-0aca-11ed-93e8-9440c9aa2200"
"1183052","1","1","4","abe9592f-0aca-11ed-93e8-9440c9aa2200"
"1183053","1","1","4","a73a7d14-0aca-11ed-93e8-9440c9aa2200"
"1183054","1","1","2","a0f7a429-0aca-11ed-93e8-9440c9aa2200"
"1183055","1","1","3","8e7b83ce-0aca-11ed-93e8-9440c9aa2200"
"1183056","1","1","4","a61b35b4-0aca-11ed-93e8-9440c9aa2200"
"1183057","1","1","1","9271a968-0aca-11ed-93e8-9440c9aa2200"
"1183058","1","1","1","a5316d93-0aca-11ed-93e8-9440c9aa2200"
"1183059","1","1","1","a29df3c4-0aca-11ed-93e8-9440c9aa2200"
"1183060","1","1","3","8b53e582-0aca-11ed-93e8-9440c9aa2200"
"1183061","1","1","1","9e7273dc-0aca-11ed-93e8-9440c9aa2200"
"1183062","1","1","1","a14c1d7f-0aca-11ed-93e8-9440c9aa2200"
"1183063","1","1","3","9e6b5839-0aca-11ed-93e8-9440c9aa2200"
"1183137","1","1","1","acee482b-0aca-11ed-93e8-9440c9aa2200"
"1183138","1","1","1","a814303f-0aca-11ed-93e8-9440c9aa2200"
"1183139","1","1","1","99f1e297-0aca-11ed-93e8-9440c9aa2200"
"1183140","1","1","3","afe6c82b-0aca-11ed-93e8-9440c9aa2200"
"1183141","1","1","4","8a34ef50-0aca-11ed-93e8-9440c9aa2200"
"1183142","1","1","1","a976fe88-0aca-11ed-93e8-9440c9aa2200"
"1183143","1","1","2","916b8505-0aca-11ed-93e8-9440c9aa2200"
"1183144","1","1","3","86796ca6-0aca-11ed-93e8-9440c9aa2200"
"1183145","1","1","2","9280298a-0aca-11ed-93e8-9440c9aa2200"
"1183146","1","1","2","907d9420-0aca-11ed-93e8-9440c9aa2200"
"1183244","1","1","4","d7286a09-0b93-11ed-93e8-9440c9aa2200"
"1183245","1","1","4","db35dd8e-0b93-11ed-93e8-9440c9aa2200"
"1183246","1","1","3","c171b745-0b93-11ed-93e8-9440c9aa2200"
"1183247","1","1","3","b1f17596-0b93-11ed-93e8-9440c9aa2200"
"1183248","1","1","2","d599533a-0b93-11ed-93e8-9440c9aa2200"
"1183249","1","1","1","d75175eb-0b93-11ed-93e8-9440c9aa2200"
"1183250","1","1","2","b38ede12-0b93-11ed-93e8-9440c9aa2200"
"1183251","1","1","1","b81b0d02-0b93-11ed-93e8-9440c9aa2200"
"1183252","1","1","1","b655134e-0b93-11ed-93e8-9440c9aa2200"
"1183253","1","1","1","c033f9f6-0b93-11ed-93e8-9440c9aa2200"
"1183254","1","1","1","b26838e5-0b93-11ed-93e8-9440c9aa2200"
"1183255","1","1","1","c05b5aff-0b93-11ed-93e8-9440c9aa2200"
"1183256","1","1","1","d03dccb7-0b93-11ed-93e8-9440c9aa2200"
"1183331","1","1","3","b5969e98-0b93-11ed-93e8-9440c9aa2200"
"1183332","1","1","-66","d7433fc2-0b93-11ed-93e8-9440c9aa2200"
"1183333","1","1","3","dcbcde25-0b93-11ed-93e8-9440c9aa2200"
"1183334","1","1","1","d3b06b1c-0b93-11ed-93e8-9440c9aa2200"
"1183335","1","1","1","d99bf5c0-0b93-11ed-93e8-9440c9aa2200"
"1183336","1","1","3","d72fbefd-0b93-11ed-93e8-9440c9aa2200"
"1183337","1","1","3","da3e704c-0b93-11ed-93e8-9440c9aa2200"
"1183338","1","1","3","da39aaa7-0b93-11ed-93e8-9440c9aa2200"
"1183339","1","1","3","d034eb6c-0b93-11ed-93e8-9440c9aa2200"
"1183340","1","1","3","d55ed3fe-0b93-11ed-93e8-9440c9aa2200"
"1183358","1","1","2","cd3c476b-0b93-11ed-93e8-9440c9aa2200"
"1183359","1","1","3","c3047762-0b93-11ed-93e8-9440c9aa2200"
"1183360","1","1","3","be22705a-0b93-11ed-93e8-9440c9aa2200"
"1183361","1","1","1","ba226f56-0b93-11ed-93e8-9440c9aa2200"
"1183362","1","1","1","b342df6e-0b93-11ed-93e8-9440c9aa2200"
"1183363","1","1","1","bb6248e1-0b93-11ed-93e8-9440c9aa2200"
"1183364","1","1","3","d27b3ce6-0b93-11ed-93e8-9440c9aa2200"
"1183365","1","1","3","bcd2cb37-0b93-11ed-93e8-9440c9aa2200"
"1183366","1","1","3","c27aa81c-0b93-11ed-93e8-9440c9aa2200"
"1183367","1","1","2","bcf6e076-0b93-11ed-93e8-9440c9aa2200"
"1183368","1","1","3","b5f91b17-0b93-11ed-93e8-9440c9aa2200"
"1183369","1","1","3","cf31ee35-0b93-11ed-93e8-9440c9aa2200"
"1183370","1","1","1","c6ca391d-0b93-11ed-93e8-9440c9aa2200"
"1183371","1","1","2","ca6be6d0-0b93-11ed-93e8-9440c9aa2200"
"1183526","1","1","1","c9007bf3-0b93-11ed-93e8-9440c9aa2200"
"1183527","1","1","-66","cb96aa26-0b93-11ed-93e8-9440c9aa2200"
"1183528","1","1","3","babb23c5-0b93-11ed-93e8-9440c9aa2200"
"1183529","1","1","1","d156ef9a-0b93-11ed-93e8-9440c9aa2200"
"1183530","1","1","4","bdeb0653-0b93-11ed-93e8-9440c9aa2200"
"1183531","1","1","3","b98d4cf3-0b93-11ed-93e8-9440c9aa2200"
"1183532","1","1","1","c48ceed2-0b93-11ed-93e8-9440c9aa2200"
"1183533","1","1","3","beebc188-0b93-11ed-93e8-9440c9aa2200"
"1183534","1","1","3","d7b3c9d9-0b93-11ed-93e8-9440c9aa2200"
"1183535","1","1","3","b36c09d7-0b93-11ed-93e8-9440c9aa2200"
"1183536","1","1","4","c8858105-0b93-11ed-93e8-9440c9aa2200"
"1183537","1","1","1","c84288a2-0b93-11ed-93e8-9440c9aa2200"
"1183538","1","1","4","c8f668ca-0b93-11ed-93e8-9440c9aa2200"
"1183539","1","1","2","bde42dfe-0b93-11ed-93e8-9440c9aa2200"
"1183589","1","1","1","dda75ad8-0b93-11ed-93e8-9440c9aa2200"
"1183590","1","1","4","d11b0916-0b93-11ed-93e8-9440c9aa2200"
"1183591","1","1","2","d46be4e2-0b93-11ed-93e8-9440c9aa2200"
"1183593","1","1","2","c5648c83-0b93-11ed-93e8-9440c9aa2200"
"1183594","1","1","1","de2178b9-0b93-11ed-93e8-9440c9aa2200"
"1183595","1","1","1","b433ffc6-0b93-11ed-93e8-9440c9aa2200"
"1183596","1","1","1","d2e2dd5d-0b93-11ed-93e8-9440c9aa2200"
"1183762","1","1","3","db40223c-0b93-11ed-93e8-9440c9aa2200"
"1183763","1","1","3","cb8b4f40-0b93-11ed-93e8-9440c9aa2200"
"1183764","1","1","3","c70262d2-0b93-11ed-93e8-9440c9aa2200"
"1183765","1","1","3","d0027d93-0b93-11ed-93e8-9440c9aa2200"
"1183766","1","1","1","cd04e82d-0b93-11ed-93e8-9440c9aa2200"
"1183767","1","1","4","c7c4dae2-0b93-11ed-93e8-9440c9aa2200"
"1183768","1","1","4","dc07ef6d-0b93-11ed-93e8-9440c9aa2200"
"1185854","1","1","3","98a762cd-0f81-11ed-93e8-9440c9aa2200"
"1185855","1","1","2","a14d365d-0f81-11ed-93e8-9440c9aa2200"
"1185856","1","1","3","96165034-0f81-11ed-93e8-9440c9aa2200"
"1185857","1","1","3","b240d33a-0f81-11ed-93e8-9440c9aa2200"
"1185858","1","1","2","9ed5b592-0f81-11ed-93e8-9440c9aa2200"
"1185859","1","1","3","887b3bd8-0f81-11ed-93e8-9440c9aa2200"
"1185860","1","1","3","aeaff375-0f81-11ed-93e8-9440c9aa2200"
"1185861","1","1","2","b1fa3eda-0f81-11ed-93e8-9440c9aa2200"
"1185862","1","1","2","aa1cb755-0f81-11ed-93e8-9440c9aa2200"
"1185863","1","1","1","86bc5110-0f81-11ed-93e8-9440c9aa2200"
"1185867","1","1","3","ad637420-0f81-11ed-93e8-9440c9aa2200"
"1185868","1","1","4","ad50ff7b-0f81-11ed-93e8-9440c9aa2200"
"1185869","1","1","3","8d9be427-0f81-11ed-93e8-9440c9aa2200"
"1185870","1","1","3","97675c56-0f81-11ed-93e8-9440c9aa2200"
"1185871","1","1","3","9bd45b47-0f81-11ed-93e8-9440c9aa2200"
"1185872","1","1","1","a35181ad-0f81-11ed-93e8-9440c9aa2200"
"1185873","1","1","1","96ca66d0-0f81-11ed-93e8-9440c9aa2200"
"1185874","1","1","2","acae6cc6-0f81-11ed-93e8-9440c9aa2200"
"1185875","1","1","3","ab997139-0f81-11ed-93e8-9440c9aa2200"
"1185876","1","1","3","91ed4b8c-0f81-11ed-93e8-9440c9aa2200"
"1185877","1","1","4","a0fe8354-0f81-11ed-93e8-9440c9aa2200"
"1185878","1","1","3","8d08007a-0f81-11ed-93e8-9440c9aa2200"
"1185879","1","1","3","88ac41c0-0f81-11ed-93e8-9440c9aa2200"
"1185880","1","1","1","8db37cbd-0f81-11ed-93e8-9440c9aa2200"
"1185881","1","1","3","ac09abf6-0f81-11ed-93e8-9440c9aa2200"
"1185882","1","1","3","a04bc4ee-0f81-11ed-93e8-9440c9aa2200"
"1185883","1","1","2","accc5134-0f81-11ed-93e8-9440c9aa2200"
"1185884","1","1","3","8e34dfe5-0f81-11ed-93e8-9440c9aa2200"
"1185885","1","1","1","a125b667-0f81-11ed-93e8-9440c9aa2200"
"1185886","1","1","1","93fa24bb-0f81-11ed-93e8-9440c9aa2200"
"1185911","1","1","3","895b6adf-0f81-11ed-93e8-9440c9aa2200"
"1185912","1","1","3","b25de5b2-0f81-11ed-93e8-9440c9aa2200"
"1185913","1","1","2","96d084b7-0f81-11ed-93e8-9440c9aa2200"
"1185914","1","1","3","b26a4056-0f81-11ed-93e8-9440c9aa2200"
"1185915","1","1","1","a014fd65-0f81-11ed-93e8-9440c9aa2200"
"1215632","1","1","1","bfb21889-4427-11ed-924d-040300000000"
"1215633","1","1","1","a795f367-4427-11ed-924d-040300000000"
"1215634","1","1","4","c3032553-4427-11ed-924d-040300000000"
"1215635","1","1","1","b8c52711-4427-11ed-924d-040300000000"
"1215636","1","1","3","b93ef11a-4427-11ed-924d-040300000000"
"1215637","1","1","3","b6561fad-4427-11ed-924d-040300000000"
"1215638","1","1","1","bc8c54d1-4427-11ed-924d-040300000000"
"1215639","1","1","3","b5a3ed1b-4427-11ed-924d-040300000000"
"1215640","1","1","3","a8b9bda0-4427-11ed-924d-040300000000"
"1215641","1","1","3","ac4f135e-4427-11ed-924d-040300000000"
"1215642","1","1","3","c0d37b58-4427-11ed-924d-040300000000"
"1215643","1","1","2","b50ab694-4427-11ed-924d-040300000000"
"1215644","1","1","3","9ba0ea48-4427-11ed-924d-040300000000"
"1215646","1","1","3","b1629497-4427-11ed-924d-040300000000"
"1215647","1","1","3","aff2800b-4427-11ed-924d-040300000000"
"1215648","1","1","1","baf09aff-4427-11ed-924d-040300000000"
"1215649","1","1","3","ab740803-4427-11ed-924d-040300000000"
"1215650","1","1","4","ade0c098-4427-11ed-924d-040300000000"
"1215651","1","1","1","c3a5036f-4427-11ed-924d-040300000000"
"1215652","1","1","-66","be721188-4427-11ed-924d-040300000000"
"1215653","1","1","1","c6485704-4427-11ed-924d-040300000000"
"1215654","1","1","2","a719af6f-4427-11ed-924d-040300000000"
"1215654","1","1","3","a7198da4-4427-11ed-924d-040300000000"
"1215655","1","1","1","ba4f355a-4427-11ed-924d-040300000000"
"1215656","1","1","3","be9ad151-4427-11ed-924d-040300000000"
"1215657","1","1","1","a816281d-4427-11ed-924d-040300000000"
"1215658","1","1","4","ae7eb1bf-4427-11ed-924d-040300000000"
"1215659","1","1","1","a9790530-4427-11ed-924d-040300000000"
"1215660","1","1","3","bbbd1f85-4427-11ed-924d-040300000000"
"1215661","1","1","3","a672c12b-4427-11ed-924d-040300000000"
"1215662","1","1","3","a2fd4ce0-4427-11ed-924d-040300000000"
"1215663","1","1","3","9a7b5d8f-4427-11ed-924d-040300000000"
"1215664","1","1","1","c5a0395e-4427-11ed-924d-040300000000"
"1215665","1","1","3","c0da4ae9-4427-11ed-924d-040300000000"
"1215688","1","1","1","a6c56bba-4427-11ed-924d-040300000000"
"1215689","1","1","3","bd0c271f-4427-11ed-924d-040300000000"
"1215690","1","1","1","b2f78220-4427-11ed-924d-040300000000"
"1215691","1","1","4","c035a289-4427-11ed-924d-040300000000"
"1215692","1","1","3","c68fcfc9-4427-11ed-924d-040300000000"
"1215693","1","1","3","afa3e1f3-4427-11ed-924d-040300000000"
"1215694","1","1","3","9ed504b6-4427-11ed-924d-040300000000"
"1215695","1","1","3","b745f9d7-4427-11ed-924d-040300000000"
"1215696","1","1","3","b84ccd0f-4427-11ed-924d-040300000000"
"1215697","1","1","1","a95dfcd7-4427-11ed-924d-040300000000"
"1215928","1","1","3","dc0c3236-44f0-11ed-924d-040300000000"
"1215929","1","1","3","ee306b74-44f0-11ed-924d-040300000000"
"1215930","1","1","4","f2de35e1-44f0-11ed-924d-040300000000"
"1215931","1","1","3","06a452e9-44f1-11ed-924d-040300000000"
"1215938","1","1","3","03a39c08-44f1-11ed-924d-040300000000"
"1215939","1","1","1","faf13f2f-44f0-11ed-924d-040300000000"
"1215940","1","1","3","e6f42ff5-44f0-11ed-924d-040300000000"
"1215941","1","1","4","efd77428-44f0-11ed-924d-040300000000"
"1215942","1","1","4","e8ac83ed-44f0-11ed-924d-040300000000"
"1215944","1","1","4","ff52a54a-44f0-11ed-924d-040300000000"
"1215945","1","1","3","06e7b6e6-44f1-11ed-924d-040300000000"
"1215946","1","1","1","06b80c55-44f1-11ed-924d-040300000000"
"1215946","1","1","4","06b81468-44f1-11ed-924d-040300000000"
"1215947","1","1","3","e50b97eb-44f0-11ed-924d-040300000000"
"1215948","1","1","1","09841664-44f1-11ed-924d-040300000000"
"1215948","1","1","4","09843108-44f1-11ed-924d-040300000000"
"1215949","1","1","1","dae75234-44f0-11ed-924d-040300000000"
"1215950","1","1","4","e8cc809a-44f0-11ed-924d-040300000000"
"1215951","1","1","3","ec7c2d68-44f0-11ed-924d-040300000000"
"1215952","1","1","3","099eb3f3-44f1-11ed-924d-040300000000"
"1215953","1","1","1","059cdb73-44f1-11ed-924d-040300000000"
"1217199","1","1","1","9ff5272f-48de-11ed-924d-040300000000"
"1217200","1","1","1","c58b8463-48de-11ed-924d-040300000000"
"1217201","1","1","1","c07a6976-48de-11ed-924d-040300000000"
"1217202","1","1","1","bdd5f297-48de-11ed-924d-040300000000"
"1217203","1","1","1","b79017bf-48de-11ed-924d-040300000000"
"1217204","1","1","3","c12c1d5c-48de-11ed-924d-040300000000"
"1217205","1","1","1","abfe9d18-48de-11ed-924d-040300000000"
"1217217","1","1","1","ab66a2f5-48de-11ed-924d-040300000000"
"1217218","1","1","1","baa125df-48de-11ed-924d-040300000000"
"1217219","1","1","3","ba84953f-48de-11ed-924d-040300000000"
"1217220","1","1","3","b5ac3b3e-48de-11ed-924d-040300000000"
"1217221","1","1","3","c37eb763-48de-11ed-924d-040300000000"
"1217222","1","1","3","9dfd9fad-48de-11ed-924d-040300000000"
"1217223","1","1","3","b5823995-48de-11ed-924d-040300000000"
"1217225","1","1","3","b7c92ace-48de-11ed-924d-040300000000"
"1217226","1","1","3","9c4ff205-48de-11ed-924d-040300000000"
"1217227","1","1","3","c6622833-48de-11ed-924d-040300000000"
"1217228","1","1","2","a7f82056-48de-11ed-924d-040300000000"
"1217229","1","1","2","a85cbd8f-48de-11ed-924d-040300000000"
"1217230","1","1","3","c6943e05-48de-11ed-924d-040300000000"
"1217231","1","1","1","b1b07b2b-48de-11ed-924d-040300000000"
"1217231","1","1","3","b1b0869e-48de-11ed-924d-040300000000"
"1217232","1","1","1","bffc1176-48de-11ed-924d-040300000000"
"1217233","1","1","1","c3f7cf8a-48de-11ed-924d-040300000000"
"1217234","1","1","3","c1dc9ca5-48de-11ed-924d-040300000000"
"1217235","1","1","1","9ea2e18d-48de-11ed-924d-040300000000"
"1217236","1","1","3","c7d81d6d-48de-11ed-924d-040300000000"
"1217237","1","1","3","b860cbcf-48de-11ed-924d-040300000000"
"1217266","1","1","1","b369608c-48de-11ed-924d-040300000000"
"1217267","1","1","1","b503e218-48de-11ed-924d-040300000000"
"1217268","1","1","1","c08ebbe9-48de-11ed-924d-040300000000"
"1217269","1","1","1","abb44b65-48de-11ed-924d-040300000000"
"1217270","1","1","1","af54e6b9-48de-11ed-924d-040300000000"
"1217271","1","1","3","c247e6ef-48de-11ed-924d-040300000000"
"1217272","1","1","1","aa591bd9-48de-11ed-924d-040300000000"
"1217273","1","1","1","ac287abc-48de-11ed-924d-040300000000"
"1217274","1","1","1","a0b51bc6-48de-11ed-924d-040300000000"
"1217276","1","1","1","b26a6290-48de-11ed-924d-040300000000"
"1217277","1","1","1","aecd7423-48de-11ed-924d-040300000000"
"1217278","1","1","1","a5178e06-48de-11ed-924d-040300000000"
"1217279","1","1","3","b0dda131-48de-11ed-924d-040300000000"
"1217280","1","1","3","b8f0a54f-48de-11ed-924d-040300000000"
"1217281","1","1","2","c210a62d-48de-11ed-924d-040300000000"
"1217282","1","1","3","a9ed4ecc-48de-11ed-924d-040300000000"
"1217283","1","1","1","b0a694c8-48de-11ed-924d-040300000000"
"1217284","1","1","1","bff56ec8-48de-11ed-924d-040300000000"
"1217285","1","1","1","a629497a-48de-11ed-924d-040300000000"
"1217286","1","1","3","aa79da08-48de-11ed-924d-040300000000"
"1217287","1","1","3","a7d0eeb3-48de-11ed-924d-040300000000"
"1217288","1","1","3","be884ae5-48de-11ed-924d-040300000000"
"1217289","1","1","3","99dc15b0-48de-11ed-924d-040300000000"
"1217290","1","1","1","b8d31ad1-48de-11ed-924d-040300000000"
"1217291","1","1","1","9b0f9a7d-48de-11ed-924d-040300000000"
"1217291","1","1","4","9b0fabc7-48de-11ed-924d-040300000000"
"1217292","1","1","3","adc59f50-48de-11ed-924d-040300000000"
"1217293","1","1","1","a306212d-48de-11ed-924d-040300000000"
"1217294","1","1","1","b5cf6947-48de-11ed-924d-040300000000"
"1217871","1","1","4","dbf14435-49a7-11ed-924d-040300000000"
"1217872","1","1","1","f1b6fe87-49a7-11ed-924d-040300000000"
"1217874","1","1","3","dd417736-49a7-11ed-924d-040300000000"
"1217875","1","1","3","de73f8b6-49a7-11ed-924d-040300000000"
"1217876","1","1","1","c500d961-49a7-11ed-924d-040300000000"
"1217883","1","1","1","c7fa7712-49a7-11ed-924d-040300000000"
"1217884","1","1","1","f4378515-49a7-11ed-924d-040300000000"
"1217885","1","1","1","ece2e50d-49a7-11ed-924d-040300000000"
"1217886","1","1","1","f291432e-49a7-11ed-924d-040300000000"
"1217887","1","1","1","c4ed8328-49a7-11ed-924d-040300000000"
"1217889","1","1","3","f3af3644-49a7-11ed-924d-040300000000"
"1217890","1","1","1","c637ab93-49a7-11ed-924d-040300000000"
"1217891","1","1","4","e2299289-49a7-11ed-924d-040300000000"
"1217892","1","1","1","d026767f-49a7-11ed-924d-040300000000"
"1217893","1","1","3","f45b166b-49a7-11ed-924d-040300000000"
"1217894","1","1","4","f6dd6a81-49a7-11ed-924d-040300000000"
"1217896","1","1","4","f1f748e3-49a7-11ed-924d-040300000000"
"1217897","1","1","1","d8c22473-49a7-11ed-924d-040300000000"
"1217898","1","1","1","e7dd624b-49a7-11ed-924d-040300000000"
"1217899","1","1","1","f5dcf644-49a7-11ed-924d-040300000000"
"1217900","1","1","1","d6274d7d-49a7-11ed-924d-040300000000"
"1217901","1","1","3","e418c629-49a7-11ed-924d-040300000000"
"1217902","1","1","1","dbadd385-49a7-11ed-924d-040300000000"
"1217906","1","1","1","f3dbb235-49a7-11ed-924d-040300000000"
"1217907","1","1","1","d1d992d1-49a7-11ed-924d-040300000000"
"1217908","1","1","2","e07cb07a-49a7-11ed-924d-040300000000"
"1217909","1","1","3","d192a910-49a7-11ed-924d-040300000000"
"1217910","1","1","1","e291e5ed-49a7-11ed-924d-040300000000"
"1217911","1","1","4","c40889d8-49a7-11ed-924d-040300000000"
"1217912","1","1","4","e8222008-49a7-11ed-924d-040300000000"
"1217913","1","1","1","d09e6073-49a7-11ed-924d-040300000000"
"1217924","1","1","3","eda46318-49a7-11ed-924d-040300000000"
"1217925","1","1","1","eb77ce6b-49a7-11ed-924d-040300000000"
"1217926","1","1","1","ed6eb38c-49a7-11ed-924d-040300000000"
"1217927","1","1","1","eb63cbd6-49a7-11ed-924d-040300000000"
"1217928","1","1","3","dd10681a-49a7-11ed-924d-040300000000"
"1218205","1","1","1","6bded799-4a71-11ed-924d-040300000000"
"1218206","1","1","3","6070103a-4a71-11ed-924d-040300000000"
"1218207","1","1","1","59aaa37f-4a71-11ed-924d-040300000000"
"1218208","1","1","1","6341a18d-4a71-11ed-924d-040300000000"
"1218209","1","1","3","6b7eff66-4a71-11ed-924d-040300000000"
"1218210","1","1","3","69a71748-4a71-11ed-924d-040300000000"
"1218211","1","1","3","6b83cf83-4a71-11ed-924d-040300000000"
"1218212","1","1","3","6657a4a2-4a71-11ed-924d-040300000000"
"1218213","1","1","1","5da37c91-4a71-11ed-924d-040300000000"
"1218351","1","1","1","68729c25-4a71-11ed-924d-040300000000"
"1218352","1","1","1","5de9a17f-4a71-11ed-924d-040300000000"
"1218353","1","1","1","5b45cfe0-4a71-11ed-924d-040300000000"
"1218354","1","1","-66","5e9dab8a-4a71-11ed-924d-040300000000"
"1218355","1","1","1","6b4c49f5-4a71-11ed-924d-040300000000"
"1218359","1","1","4","62a6446c-4a71-11ed-924d-040300000000"
"1218360","1","1","1","5cb41264-4a71-11ed-924d-040300000000"
"1218361","1","1","1","492a0902-4a71-11ed-924d-040300000000"
"1218362","1","1","4","70d6117f-4a71-11ed-924d-040300000000"
"1218363","1","1","3","4c7bacd1-4a71-11ed-924d-040300000000"
"1218396","1","1","1","60203aa9-4a71-11ed-924d-040300000000"
"1218397","1","1","3","6a3afe87-4a71-11ed-924d-040300000000"
"1218398","1","1","3","4cc414ca-4a71-11ed-924d-040300000000"
"1218399","1","1","1","653d9cbe-4a71-11ed-924d-040300000000"
"1218400","1","1","1","6e1a2ce4-4a71-11ed-924d-040300000000"
"1218401","1","1","1","511ef925-4a71-11ed-924d-040300000000"
"1218402","1","1","3","55752232-4a71-11ed-924d-040300000000"
"1218403","1","1","1","71f2cc40-4a71-11ed-924d-040300000000"
"1218404","1","1","1","6684211b-4a71-11ed-924d-040300000000"
"1218405","1","1","1","5e979fe6-4a71-11ed-924d-040300000000"
"1218406","1","1","1","4dab9d6f-4a71-11ed-924d-040300000000"
"1218407","1","1","3","5fcef861-4a71-11ed-924d-040300000000"
"1218408","1","1","1","664a6fa2-4a71-11ed-924d-040300000000"
"1218409","1","1","1","72a204ec-4a71-11ed-924d-040300000000"
"1218410","1","1","3","621f2e15-4a71-11ed-924d-040300000000"
"1218423","1","1","3","44b175dd-4a71-11ed-924d-040300000000"
"1218489","1","1","4","42f86b2b-4a71-11ed-924d-040300000000"
"1218902","1","1","3","50c9759a-4b3a-11ed-924d-040300000000"
"1218906","1","1","1","41283192-4b3a-11ed-924d-040300000000"
"1219118","1","1","1","43cb4f19-4b3a-11ed-924d-040300000000"
"1219119","1","1","3","4455887a-4b3a-11ed-924d-040300000000"
"1219120","1","1","3","54ac5928-4b3a-11ed-924d-040300000000"
"1219121","1","1","1","44812deb-4b3a-11ed-924d-040300000000"
"1219122","1","1","3","392d4d54-4b3a-11ed-924d-040300000000"
"1219123","1","1","1","5d4c69ea-4b3a-11ed-924d-040300000000"
"1219124","1","1","1","438f6434-4b3a-11ed-924d-040300000000"
"1219124","1","1","4","438f6f13-4b3a-11ed-924d-040300000000"
"1219125","1","1","4","32c2961b-4b3a-11ed-924d-040300000000"
"1219126","1","1","-66","5c612369-4b3a-11ed-924d-040300000000"
"1219127","1","1","1","577089a8-4b3a-11ed-924d-040300000000"
"1219128","1","1","1","583039af-4b3a-11ed-924d-040300000000"
"1219129","1","1","2","41b80fe7-4b3a-11ed-924d-040300000000"
"1219130","1","1","3","5dd220d8-4b3a-11ed-924d-040300000000"
"1219131","1","1","3","44c20bc0-4b3a-11ed-924d-040300000000"
"1219132","1","1","1","4a620cea-4b3a-11ed-924d-040300000000"
"1219133","1","1","1","5fede400-4b3a-11ed-924d-040300000000"
"1219134","1","1","1","3d2213a7-4b3a-11ed-924d-040300000000"
"1219135","1","1","1","5a5cb085-4b3a-11ed-924d-040300000000"
"1219136","1","1","1","2afc4fe7-4b3a-11ed-924d-040300000000"
"1219137","1","1","3","3983bc46-4b3a-11ed-924d-040300000000"
"1219138","1","1","3","50256b72-4b3a-11ed-924d-040300000000"
"1219139","1","1","1","47457d52-4b3a-11ed-924d-040300000000"
"1219140","1","1","3","342fa368-4b3a-11ed-924d-040300000000"
"1219141","1","1","4","58ce6630-4b3a-11ed-924d-040300000000"
"1219142","1","1","3","4b6ccfa8-4b3a-11ed-924d-040300000000"
"1219143","1","1","3","2f334745-4b3a-11ed-924d-040300000000"
"1219144","1","1","3","41f15a59-4b3a-11ed-924d-040300000000"
"1219145","1","1","4","54b29dd8-4b3a-11ed-924d-040300000000"
"1219146","1","1","1","49db78e4-4b3a-11ed-924d-040300000000"
"1219147","1","1","1","4600a218-4b3a-11ed-924d-040300000000"
"1219148","1","1","1","4dcc6499-4b3a-11ed-924d-040300000000"
"1219149","1","1","3","44b93506-4b3a-11ed-924d-040300000000"
"1219150","1","1","3","49ade10a-4b3a-11ed-924d-040300000000"
"1219152","1","1","1","4cf89d43-4b3a-11ed-924d-040300000000"
"1219154","1","1","1","43199438-4b3a-11ed-924d-040300000000"
"1219155","1","1","1","5c38b708-4b3a-11ed-924d-040300000000"
"1219156","1","1","4","4265e503-4b3a-11ed-924d-040300000000"
"1219157","1","1","1","403bdc67-4b3a-11ed-924d-040300000000"
"1219159","1","1","4","3d466fa1-4b3a-11ed-924d-040300000000"
"1219160","1","1","1","483420fe-4b3a-11ed-924d-040300000000"
"1219161","1","1","3","61470f0a-4b3a-11ed-924d-040300000000"
